,date,continent,location,life_expectancy
3402,2023Q3,Africa,Guinea-Bissau,5365.44
3403,2023Q3,Africa,Kenya,6136.400000000001
3404,2023Q3,Africa,Lesotho,4998.36
3405,2023Q3,Africa,Liberia,5897.2
3406,2023Q3,Africa,Libya,6707.719999999999
3407,2023Q3,Africa,Madagascar,6167.68
3408,2023Q3,Africa,Malawi,5911.92
3409,2023Q3,Africa,Mali,5456.52
3410,2023Q3,Africa,Mauritania,5972.64
3411,2023Q3,Africa,Mauritius,6899.08
3412,2023Q3,Africa,Mayotte,7310.32
3413,2023Q3,Africa,Morocco,7054.56
3414,2023Q3,Africa,Mozambique,5598.2
3415,2023Q3,Africa,Namibia,5861.32
3416,2023Q3,Africa,Niger,5742.64
3417,2023Q3,Africa,Nigeria,5031.48
3418,2023Q3,Africa,Reunion,7404.160000000001
3419,2023Q3,Africa,Rwanda,6349.839999999999
3420,2023Q3,Africa,Saint Helena,7411.52
3421,2023Q3,Africa,Sao Tome and Principe,6475.88
3422,2023Q3,Africa,Senegal,6250.48
3423,2023Q3,Africa,Seychelles,6752.8
3424,2023Q3,Africa,Sierra Leone,5032.400000000001
3425,2023Q3,Africa,Somalia,5280.8
3426,2023Q3,Africa,South Africa,5899.959999999999
3427,2023Q3,Africa,South Sudan,5322.2
3428,2023Q3,Africa,Sudan,6008.52
3429,2023Q3,Africa,Tanzania,6022.32
3430,2023Q3,Africa,Togo,5615.68
3431,2023Q3,Africa,Tunisia,7056.400000000001
3432,2023Q3,Africa,Uganda,5830.04
3433,2023Q3,Africa,Zambia,5877.88
3434,2023Q3,Africa,Zimbabwe,5657.08
3435,2023Q3,Asia,Afghanistan,5964.36
3436,2023Q3,Asia,Armenia,6908.280000000001
3437,2023Q3,Asia,Azerbaijan,6716.0
3438,2023Q3,Asia,Bahrain,7110.68
3439,2023Q3,Asia,Bangladesh,6678.280000000001
3440,2023Q3,Asia,Bhutan,6603.76
3441,2023Q3,Asia,Brunei,6979.12
3442,2023Q3,Asia,Cambodia,6423.44
3443,2023Q3,Asia,China,7075.719999999999
3444,2023Q3,Asia,Georgia,6786.839999999999
3445,2023Q3,Asia,Hong Kong,5261.32
3446,2023Q3,Asia,India,6408.719999999999
3447,2023Q3,Asia,Indonesia,6598.24
3448,2023Q3,Asia,Iran,7054.56
3449,2023Q3,Asia,Iraq,6495.2
3450,2023Q3,Asia,Israel,7633.24
3451,2023Q3,Asia,Japan,7785.959999999999
3452,2023Q3,Asia,Jordan,6856.76
3453,2023Q3,Asia,Kazakhstan,6771.2
3454,2023Q3,Asia,Kuwait,6945.08
3455,2023Q3,Asia,Kyrgyzstan,6573.400000000001
3456,2023Q3,Asia,Laos,6248.64
3457,2023Q3,Asia,Lebanon,7261.56
3458,2023Q3,Asia,Malaysia,7006.719999999999
3459,2023Q3,Asia,Maldives,7260.64
3460,2023Q3,Asia,Mongolia,6428.040000000001
3461,2023Q3,Asia,Myanmar,6175.959999999999
3462,2023Q3,Asia,Nepal,6511.76
3463,2023Q3,Asia,North Korea,6648.839999999999
3464,2023Q3,Asia,Oman,7163.12
3465,2023Q3,Asia,Pakistan,6188.839999999999
3466,2023Q3,Asia,Palestine,6812.599999999999
3467,2023Q3,Asia,Philippines,6553.160000000001
3468,2023Q3,Asia,Qatar,7381.160000000001
3469,2023Q3,Asia,Saudi Arabia,6911.959999999999
3470,2023Q3,Asia,Singapore,7693.040000000001
3471,2023Q3,Asia,South Korea,7638.76
3472,2023Q3,Asia,Sri Lanka,7082.160000000001
3473,2023Q3,Asia,Syria,6688.400000000001
3474,2023Q3,Asia,Taiwan,6919.5599999999995
3475,2023Q3,Asia,Tajikistan,6541.2
3476,2023Q3,Asia,Thailand,7097.8
3477,2023Q3,Asia,Timor,6394.0
3478,2023Q3,Asia,Turkey,7147.48
3479,2023Q3,Asia,Turkmenistan,6273.48
3480,2023Q3,Asia,United Arab Emirates,7173.24
3481,2023Q3,Asia,Uzbekistan,6598.24
3482,2023Q3,Asia,Vietnam,6936.8
3483,2023Q3,Asia,Yemen,6083.040000000001
3484,2023Q3,Europe,Albania,7228.44
3485,2023Q3,Europe,Andorra,7703.160000000001
3486,2023Q3,Europe,Austria,7501.68
3487,2023Q3,Europe,Belarus,6880.68
3488,2023Q3,Europe,Belgium,7509.959999999999
3489,2023Q3,Europe,Bosnia and Herzegovina,7120.8
3490,2023Q3,Europe,Bulgaria,6904.599999999999
3491,2023Q3,Europe,Croatia,7221.08
3492,2023Q3,Europe,Cyprus,7450.160000000001
3493,2023Q3,Europe,Czechia,7302.959999999999
3494,2023Q3,Europe,Denmark,7442.8
3495,2023Q3,Europe,England,0.0
3496,2023Q3,Europe,Estonia,7244.08
3497,2023Q3,Europe,Faeroe Islands,7421.64
3498,2023Q3,Europe,Finland,7535.719999999999
3499,2023Q3,Europe,France,7604.719999999999
3500,2023Q3,Europe,Germany,7482.36
3501,2023Q3,Europe,Gibraltar,7353.56
3502,2023Q3,Europe,Greece,7566.08
3503,2023Q3,Europe,Guernsey,0.0
3504,2023Q3,Europe,Hungary,7072.959999999999
3505,2023Q3,Europe,Iceland,7635.08
3506,2023Q3,Europe,Ireland,7571.599999999999
3507,2023Q3,Europe,Isle of Man,7488.8
3508,2023Q3,Europe,Italy,7682.92
3509,2023Q3,Europe,Jersey,0.0
3510,2023Q3,Europe,Kosovo,0.0
3511,2023Q3,Europe,Latvia,6926.68
3512,2023Q3,Europe,Liechtenstein,7589.08
3513,2023Q3,Europe,Lithuania,6985.56
3514,2023Q3,Europe,Luxembourg,7567.0
3515,2023Q3,Europe,Malta,7592.76
3516,2023Q3,Europe,Moldova,6614.8
3517,2023Q3,Europe,Monaco,7981.0
3518,2023Q3,Europe,Montenegro,7072.959999999999
3519,2023Q3,Europe,Netherlands,7569.76
3520,2023Q3,Europe,North Macedonia,6973.599999999999
3521,2023Q3,Europe,Northern Ireland,0.0
3522,2023Q3,Europe,Norway,7580.8
3523,2023Q3,Europe,Poland,7243.160000000001
3524,2023Q3,Europe,Portugal,7548.599999999999
3525,2023Q3,Europe,Romania,6996.599999999999
3526,2023Q3,Europe,Russia,6677.36
3527,2023Q3,Europe,San Marino,7817.24
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,6992.0
3530,2023Q3,Europe,Slovakia,7133.68
3531,2023Q3,Europe,Slovenia,7481.44
3532,2023Q3,Europe,Spain,7687.52
3533,2023Q3,Europe,Sweden,7617.599999999999
3534,2023Q3,Europe,Switzerland,7707.76
3535,2023Q3,Europe,Ukraine,6629.52
3536,2023Q3,Europe,United Kingdom,7481.44
3537,2023Q3,Europe,Vatican,6911.040000000001
3538,2023Q3,Europe,Wales,0.0
3539,2023Q3,North America,Anguilla,7532.959999999999
3540,2023Q3,North America,Antigua and Barbuda,7085.839999999999
3541,2023Q3,North America,Aruba,7018.68
3542,2023Q3,North America,Bahamas,6800.64
3543,2023Q3,North America,Barbados,7285.48
3544,2023Q3,North America,Belize,6865.040000000001
3545,2023Q3,North America,Bermuda,7598.280000000001
3546,2023Q3,North America,Bonaire Sint Eustatius and Saba,7156.68
3547,2023Q3,North America,British Virgin Islands,7274.44
3548,2023Q3,North America,Canada,7583.56
3549,2023Q3,North America,Cayman Islands,7720.64
3550,2023Q3,North America,Costa Rica,7385.76
3551,2023Q3,North America,Cuba,7249.599999999999
3552,2023Q3,North America,Curacao,7256.959999999999
3553,2023Q3,North America,Dominica,6900.0
3554,2023Q3,North America,Dominican Republic,6815.36
3555,2023Q3,North America,El Salvador,6745.44
3556,2023Q3,North America,Greenland,6596.400000000001
3557,2023Q3,North America,Grenada,6660.8
3558,2023Q3,North America,Guadeloupe,7556.88
3559,2023Q3,North America,Guatemala,6835.599999999999
3560,2023Q3,North America,Haiti,5888.0
3561,2023Q3,North America,Honduras,6924.839999999999
3562,2023Q3,North America,Jamaica,6851.24
3563,2023Q3,North America,Martinique,7593.68
3564,2023Q3,North America,Mexico,6904.599999999999
3565,2023Q3,North America,Montserrat,6822.719999999999
3566,2023Q3,North America,Nicaragua,6852.160000000001
3567,2023Q3,North America,Panama,7222.92
3568,2023Q3,North America,Puerto Rico,7369.2
3569,2023Q3,North America,Saint Barthelemy,0.0
3570,2023Q3,North America,Saint Kitts and Nevis,7013.160000000001
3571,2023Q3,North America,Saint Lucia,7010.400000000001
3572,2023Q3,North America,Saint Martin (French part),7551.36
3573,2023Q3,North America,Saint Pierre and Miquelon,7458.44
3574,2023Q3,North America,Saint Vincent and the Grenadines,6672.76
3575,2023Q3,North America,Sint Maarten (Dutch part),7263.400000000001
3576,2023Q3,North America,Trinidad and Tobago,6762.92
3577,2023Q3,North America,Turks and Caicos Islands,7380.24
3578,2023Q3,North America,United States,7255.12
3579,2023Q3,North America,United States Virgin Islands,7413.36
3580,2023Q3,Oceania,American Samoa,6784.08
3581,2023Q3,Oceania,Australia,7676.48
3582,2023Q3,Oceania,Cook Islands,7015.0
3583,2023Q3,Oceania,Fiji,6204.48
3584,2023Q3,Oceania,French Polynesia,7144.719999999999
3585,2023Q3,Oceania,Guam,7366.44
3586,2023Q3,Oceania,Kiribati,6290.040000000001
3587,2023Q3,Oceania,Marshall Islands,6780.400000000001
3588,2023Q3,Oceania,Micronesia (country),6244.959999999999
3589,2023Q3,Oceania,Nauru,5516.32
3590,2023Q3,Oceania,New Caledonia,7134.599999999999
3591,2023Q3,Oceania,New Zealand,7570.68
3592,2023Q3,Oceania,Niue,6781.32
3593,2023Q3,Oceania,Northern Mariana Islands,7060.08
3594,2023Q3,Oceania,Palau,6780.400000000001
3595,2023Q3,Oceania,Papua New Guinea,5934.0
3596,2023Q3,Oceania,Pitcairn,0.0
3597,2023Q3,Oceania,Samoa,6745.44
3598,2023Q3,Oceania,Solomon Islands,6716.0
3599,2023Q3,Oceania,Tokelau,7531.12
3600,2023Q3,Oceania,Tonga,6523.719999999999
3601,2023Q3,Oceania,Tuvalu,6216.44
3602,2023Q3,Oceania,Vanuatu,6483.24
3603,2023Q3,Oceania,Wallis and Futuna,7354.48
3604,2023Q3,South America,Argentina,7053.64
3605,2023Q3,South America,Bolivia,6578.92
3606,2023Q3,South America,Brazil,6980.959999999999
3607,2023Q3,South America,Chile,7376.56
3608,2023Q3,South America,Colombia,7110.68
3609,2023Q3,South America,Ecuador,7084.92
3610,2023Q3,South America,Falkland Islands,7492.48
3611,2023Q3,South America,French Guiana,7355.400000000001
3612,2023Q3,South America,Guyana,6431.719999999999
3613,2023Q3,South America,Paraguay,6831.0
3614,2023Q3,South America,Peru,7060.08
3615,2023Q3,South America,Suriname,6594.56
3616,2023Q3,South America,Uruguay,7167.719999999999
3617,2023Q3,South America,Venezuela,6629.52
3618,2023Q4,Africa,Algeria,2537.04
3619,2023Q4,Africa,Angola,2017.95
3620,2023Q4,Africa,Benin,2038.41
3621,2023Q4,Africa,Botswana,2296.4700000000003
3622,2023Q4,Africa,Burkina Faso,2032.1399999999999
3623,2023Q4,Africa,Burundi,2032.1399999999999
3624,2023Q4,Africa,Cameroon,1956.57
3625,2023Q4,Africa,Cape Verde,2408.34
3626,2023Q4,Africa,Central African Republic,1758.24
3627,2023Q4,Africa,Chad,1789.92
3628,2023Q4,Africa,Comoros,2122.56
3629,2023Q4,Africa,Congo,2130.81
3630,2023Q4,Africa,Cote d'Ivoire,1906.74
3631,2023Q4,Africa,Democratic Republic of Congo,2002.44
3632,2023Q4,Africa,Djibouti,2214.63
3633,2023Q4,Africa,Egypt,2375.6699999999996
3634,2023Q4,Africa,Equatorial Guinea,1938.42
3635,2023Q4,Africa,Eritrea,2188.56
3636,2023Q4,Africa,Eswatini,1986.27
3637,2023Q4,Africa,Ethiopia,2197.7999999999997
3638,2023Q4,Africa,Gabon,2193.5099999999998
3639,2023Q4,Africa,Gambia,2047.6499999999999
3640,2023Q4,Africa,Ghana,2114.31
3641,2023Q4,Africa,Guinea,2032.8
3642,2023Q4,Africa,Guinea-Bissau,1924.56
3643,2023Q4,Africa,Kenya,2201.1
3644,2023Q4,Africa,Lesotho,1792.8899999999999
3645,2023Q4,Africa,Liberia,2115.2999999999997
3646,2023Q4,Africa,Libya,2406.0299999999997
3647,2023Q4,Africa,Madagascar,2212.32
3648,2023Q4,Africa,Malawi,2120.5800000000004
3649,2023Q4,Africa,Mali,1957.23
3650,2023Q4,Africa,Mauritania,2142.36
3651,2023Q4,Africa,Mauritius,2474.6699999999996
3652,2023Q4,Africa,Mayotte,2622.18
3653,2023Q4,Africa,Morocco,2530.44
3654,2023Q4,Africa,Mozambique,2008.05
3655,2023Q4,Africa,Namibia,2102.43
3656,2023Q4,Africa,Niger,2059.86
3657,2023Q4,Africa,Nigeria,1804.77
3658,2023Q4,Africa,Reunion,2655.84
3659,2023Q4,Africa,Rwanda,2277.66
3660,2023Q4,Africa,Saint Helena,2658.48
3661,2023Q4,Africa,Sao Tome and Principe,2322.87
3662,2023Q4,Africa,Senegal,2242.02
3663,2023Q4,Africa,Seychelles,2422.2000000000003
3664,2023Q4,Africa,Sierra Leone,1805.1000000000001
3665,2023Q4,Africa,Somalia,1894.2
3666,2023Q4,Africa,South Africa,2116.29
3667,2023Q4,Africa,South Sudan,1909.05
3668,2023Q4,Africa,Sudan,2155.23
3669,2023Q4,Africa,Tanzania,2160.18
3670,2023Q4,Africa,Togo,2014.32
3671,2023Q4,Africa,Tunisia,2531.1
3672,2023Q4,Africa,Uganda,2091.21
3673,2023Q4,Africa,Zambia,2108.37
3674,2023Q4,Africa,Zimbabwe,2029.17
3675,2023Q4,Asia,Afghanistan,2333.88
3676,2023Q4,Asia,Armenia,2477.9700000000003
3677,2023Q4,Asia,Azerbaijan,2409.0
3678,2023Q4,Asia,Bahrain,2550.57
3679,2023Q4,Asia,Bangladesh,2395.4700000000003
3680,2023Q4,Asia,Bhutan,2368.7400000000002
3681,2023Q4,Asia,Brunei,2503.38
3682,2023Q4,Asia,Cambodia,2304.06
3683,2023Q4,Asia,China,2538.0299999999997
3684,2023Q4,Asia,Georgia,2434.41
3685,2023Q4,Asia,India,2647.08
3686,2023Q4,Asia,Indonesia,2366.7599999999998
3687,2023Q4,Asia,Iran,2530.44
3688,2023Q4,Asia,Iraq,2329.7999999999997
3689,2023Q4,Asia,Israel,2738.0099999999998
3690,2023Q4,Asia,Japan,2792.79
3691,2023Q4,Asia,Jordan,2459.4900000000002
3692,2023Q4,Asia,Kazakhstan,2428.7999999999997
3693,2023Q4,Asia,Kuwait,2717.64
3694,2023Q4,Asia,Kyrgyzstan,2357.85
3695,2023Q4,Asia,Laos,2241.36
3696,2023Q4,Asia,Lebanon,2604.69
3697,2023Q4,Asia,Malaysia,2665.6
3698,2023Q4,Asia,Maldives,2604.36
3699,2023Q4,Asia,Mongolia,2305.71
3700,2023Q4,Asia,Myanmar,2215.29
3701,2023Q4,Asia,Nepal,2335.7400000000002
3702,2023Q4,Asia,North Korea,2384.91
3703,2023Q4,Asia,Oman,2569.38
3704,2023Q4,Asia,Pakistan,2219.91
3705,2023Q4,Asia,Palestine,2443.65
3706,2023Q4,Asia,Philippines,2350.59
3707,2023Q4,Asia,Qatar,2647.59
3708,2023Q4,Asia,Saudi Arabia,2479.29
3709,2023Q4,Asia,Singapore,2759.46
3710,2023Q4,Asia,South Korea,2739.9900000000002
3711,2023Q4,Asia,Sri Lanka,2540.34
3712,2023Q4,Asia,Syria,2399.1
3713,2023Q4,Asia,Tajikistan,2346.2999999999997
3714,2023Q4,Asia,Thailand,2545.9500000000003
3715,2023Q4,Asia,Timor,2293.5
3716,2023Q4,Asia,Turkey,2563.77
3717,2023Q4,Asia,Turkmenistan,2250.27
3718,2023Q4,Asia,United Arab Emirates,2573.0099999999998
3719,2023Q4,Asia,Uzbekistan,2366.7599999999998
3720,2023Q4,Asia,Vietnam,2488.2000000000003
3721,2023Q4,Asia,Yemen,2181.96
3722,2023Q4,Europe,Albania,2592.81
3723,2023Q4,Europe,Andorra,2763.09
3724,2023Q4,Europe,Austria,2690.82
3725,2023Q4,Europe,Belarus,2468.07
3726,2023Q4,Europe,Belgium,2693.79
3727,2023Q4,Europe,Bosnia and Herzegovina,2554.2000000000003
3728,2023Q4,Europe,Bulgaria,2851.9
3729,2023Q4,Europe,Croatia,2825.64
3730,2023Q4,Europe,Cyprus,2672.34
3731,2023Q4,Europe,Czechia,3016.4399999999996
3732,2023Q4,Europe,Denmark,2669.7000000000003
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,2598.4199999999996
3735,2023Q4,Europe,Faeroe Islands,2662.11
3736,2023Q4,Europe,Finland,2703.0299999999997
3737,2023Q4,Europe,France,2727.7799999999997
3738,2023Q4,Europe,Germany,2683.89
3739,2023Q4,Europe,Gibraltar,2637.69
3740,2023Q4,Europe,Greece,3042.8799999999997
3741,2023Q4,Europe,Guernsey,0.0
3742,2023Q4,Europe,Hungary,2537.04
3743,2023Q4,Europe,Iceland,2738.6699999999996
3744,2023Q4,Europe,Ireland,2715.9
3745,2023Q4,Europe,Isle of Man,2686.2000000000003
3746,2023Q4,Europe,Italy,3089.8700000000003
3747,2023Q4,Europe,Jersey,0.0
3748,2023Q4,Europe,Kosovo,0.0
3749,2023Q4,Europe,Latvia,2484.57
3750,2023Q4,Europe,Liechtenstein,2722.1699999999996
3751,2023Q4,Europe,Lithuania,2809.4100000000003
3752,2023Q4,Europe,Luxembourg,2714.25
3753,2023Q4,Europe,Malta,3136.14
3754,2023Q4,Europe,Moldova,2372.7000000000003
3755,2023Q4,Europe,Monaco,2862.75
3756,2023Q4,Europe,Montenegro,2537.04
3757,2023Q4,Europe,Netherlands,2879.8
3758,2023Q4,Europe,North Macedonia,2501.4
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,2719.2000000000003
3761,2023Q4,Europe,Poland,2913.01
3762,2023Q4,Europe,Portugal,2707.65
3763,2023Q4,Europe,Romania,2509.65
3764,2023Q4,Europe,Russia,2395.14
3765,2023Q4,Europe,San Marino,2804.0099999999998
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,2508.0
3768,2023Q4,Europe,Slovakia,2558.82
3769,2023Q4,Europe,Slovenia,2683.56
3770,2023Q4,Europe,Spain,2757.48
3771,2023Q4,Europe,Sweden,3146.4
3772,2023Q4,Europe,Switzerland,2764.7400000000002
3773,2023Q4,Europe,Ukraine,2377.98
3774,2023Q4,Europe,United Kingdom,2683.56
3775,2023Q4,Europe,Vatican,2478.96
3776,2023Q4,North America,Anguilla,2702.04
3777,2023Q4,North America,Antigua and Barbuda,2541.66
3778,2023Q4,North America,Aruba,2517.57
3779,2023Q4,North America,Bahamas,2439.36
3780,2023Q4,North America,Barbados,2613.27
3781,2023Q4,North America,Belize,2462.46
3782,2023Q4,North America,Bermuda,2725.4700000000003
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,2567.07
3784,2023Q4,North America,British Virgin Islands,2609.31
3785,2023Q4,North America,Canada,2720.19
3786,2023Q4,North America,Cayman Islands,2769.36
3787,2023Q4,North America,Costa Rica,2649.2400000000002
3788,2023Q4,North America,Cuba,2600.4
3789,2023Q4,North America,Curacao,2603.04
3790,2023Q4,North America,Dominica,2475.0
3791,2023Q4,North America,Dominican Republic,2444.64
3792,2023Q4,North America,El Salvador,2419.56
3793,2023Q4,North America,Greenland,2366.1
3794,2023Q4,North America,Grenada,2389.2000000000003
3795,2023Q4,North America,Guadeloupe,2710.62
3796,2023Q4,North America,Guatemala,2451.9
3797,2023Q4,North America,Haiti,2112.0
3798,2023Q4,North America,Honduras,2483.91
3799,2023Q4,North America,Jamaica,2457.5099999999998
3800,2023Q4,North America,Martinique,2723.82
3801,2023Q4,North America,Mexico,2476.65
3802,2023Q4,North America,Montserrat,2447.2799999999997
3803,2023Q4,North America,Nicaragua,2457.84
3804,2023Q4,North America,Panama,2590.8300000000004
3805,2023Q4,North America,Puerto Rico,2643.2999999999997
3806,2023Q4,North America,Saint Barthelemy,0.0
3807,2023Q4,North America,Saint Kitts and Nevis,2515.59
3808,2023Q4,North America,Saint Lucia,2514.6
3809,2023Q4,North America,Saint Martin (French part),2708.64
3810,2023Q4,North America,Saint Pierre and Miquelon,2675.31
3811,2023Q4,North America,Saint Vincent and the Grenadines,2393.4900000000002
3812,2023Q4,North America,Sint Maarten (Dutch part),2605.35
3813,2023Q4,North America,Trinidad and Tobago,2425.8300000000004
3814,2023Q4,North America,Turks and Caicos Islands,2647.2599999999998
3815,2023Q4,North America,United States,2602.38
3816,2023Q4,North America,United States Virgin Islands,2659.14
3817,2023Q4,Oceania,American Samoa,2433.4199999999996
3818,2023Q4,Oceania,Australia,2753.52
3819,2023Q4,Oceania,Cook Islands,2516.25
3820,2023Q4,Oceania,Fiji,2225.52
3821,2023Q4,Oceania,French Polynesia,2562.7799999999997
3822,2023Q4,Oceania,Guam,2642.31
3823,2023Q4,Oceania,Kiribati,2256.21
3824,2023Q4,Oceania,Marshall Islands,2432.1
3825,2023Q4,Oceania,Micronesia (country),2240.04
3826,2023Q4,Oceania,Nauru,1978.68
3827,2023Q4,Oceania,New Caledonia,2559.15
3828,2023Q4,Oceania,New Zealand,2715.57
3829,2023Q4,Oceania,Niue,2432.43
3830,2023Q4,Oceania,Northern Mariana Islands,2532.4199999999996
3831,2023Q4,Oceania,Palau,2432.1
3832,2023Q4,Oceania,Papua New Guinea,2128.5
3833,2023Q4,Oceania,Pitcairn,0.0
3834,2023Q4,Oceania,Samoa,2419.56
3835,2023Q4,Oceania,Solomon Islands,2409.0
3836,2023Q4,Oceania,Tokelau,2701.38
3837,2023Q4,Oceania,Tonga,2340.0299999999997
3838,2023Q4,Oceania,Tuvalu,2229.81
3839,2023Q4,Oceania,Vanuatu,2325.5099999999998
3840,2023Q4,Oceania,Wallis and Futuna,2638.02
3841,2023Q4,South America,Argentina,2913.46
3842,2023Q4,South America,Bolivia,2359.8300000000004
3843,2023Q4,South America,Brazil,2504.04
3844,2023Q4,South America,Chile,2645.94
3845,2023Q4,South America,Colombia,2550.57
3846,2023Q4,South America,Ecuador,2541.3300000000004
3847,2023Q4,South America,Falkland Islands,2687.52
3848,2023Q4,South America,French Guiana,2638.35
3849,2023Q4,South America,Guyana,2307.0299999999997
3850,2023Q4,South America,Paraguay,2450.25
3851,2023Q4,South America,Peru,2609.16
3852,2023Q4,South America,Suriname,2365.44
3853,2023Q4,South America,Uruguay,2960.58
3854,2023Q4,South America,Venezuela,2377.98
