,date,continent,location,diabetes_prevalence
1794,2021Q4,Europe,Andorra,733.24
1795,2021Q4,Europe,Austria,584.1999999999999
1796,2021Q4,Europe,Belarus,476.55999999999995
1797,2021Q4,Europe,Belgium,394.68
1798,2021Q4,Europe,Bosnia and Herzegovina,927.36
1799,2021Q4,Europe,Bulgaria,534.52
1800,2021Q4,Europe,Croatia,514.28
1801,2021Q4,Europe,Cyprus,850.08
1802,2021Q4,Europe,Czechia,627.44
1803,2021Q4,Europe,Denmark,589.72
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,369.84
1806,2021Q4,Europe,Faeroe Islands,0.0
1807,2021Q4,Europe,Finland,529.92
1808,2021Q4,Europe,France,438.84
1809,2021Q4,Europe,Germany,764.5200000000001
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,418.59999999999997
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,694.6
1814,2021Q4,Europe,Iceland,488.52
1815,2021Q4,Europe,Ireland,301.76
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,439.76000000000005
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,0.0
1820,2021Q4,Europe,Latvia,451.72
1821,2021Q4,Europe,Liechtenstein,714.8399999999999
1822,2021Q4,Europe,Lithuania,337.64
1823,2021Q4,Europe,Luxembourg,406.64
1824,2021Q4,Europe,Malta,812.36
1825,2021Q4,Europe,Moldova,526.24
1826,2021Q4,Europe,Monaco,502.32
1827,2021Q4,Europe,Montenegro,927.36
1828,2021Q4,Europe,Netherlands,486.68
1829,2021Q4,Europe,North Macedonia,927.36
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,488.52
1832,2021Q4,Europe,Poland,543.72
1833,2021Q4,Europe,Portugal,906.1999999999999
1834,2021Q4,Europe,Romania,896.08
1835,2021Q4,Europe,Russia,568.56
1836,2021Q4,Europe,San Marino,518.88
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,927.36
1839,2021Q4,Europe,Slovakia,670.68
1840,2021Q4,Europe,Slovenia,667.0
1841,2021Q4,Europe,Spain,659.64
1842,2021Q4,Europe,Sweden,440.68
1843,2021Q4,Europe,Switzerland,514.28
1844,2021Q4,Europe,Ukraine,654.12
1845,2021Q4,Europe,United Kingdom,393.76000000000005
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,1211.64
1850,2021Q4,North America,Aruba,1069.04
1851,2021Q4,North America,Bahamas,1211.64
1852,2021Q4,North America,Barbados,1248.44
1853,2021Q4,North America,Belize,1574.12
1854,2021Q4,North America,Bermuda,1196.0
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,1257.64
1857,2021Q4,North America,Canada,678.04
1858,2021Q4,North America,Cayman Islands,1216.24
1859,2021Q4,North America,Costa Rica,807.76
1860,2021Q4,North America,Cuba,760.8399999999999
1861,2021Q4,North America,Curacao,1069.04
1862,2021Q4,North America,Dominica,1069.04
1863,2021Q4,North America,Dominican Republic,754.4
1864,2021Q4,North America,El Salvador,816.04
1865,2021Q4,North America,Greenland,198.72000000000003
1866,2021Q4,North America,Grenada,985.32
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,936.56
1869,2021Q4,North America,Haiti,611.8000000000001
1870,2021Q4,North America,Honduras,663.32
1871,2021Q4,North America,Jamaica,1037.76
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,1201.52
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,1055.24
1876,2021Q4,North America,Panama,766.36
1877,2021Q4,North America,Puerto Rico,1186.8
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,1181.28
1880,2021Q4,North America,Saint Lucia,1069.04
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,1069.04
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,1009.24
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,992.68
1888,2021Q4,North America,United States Virgin Islands,1127.92
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,466.44000000000005
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,1333.08
1893,2021Q4,Oceania,French Polynesia,2081.96
1894,2021Q4,Oceania,Guam,1979.84
1895,2021Q4,Oceania,Kiribati,2084.72
1896,2021Q4,Oceania,Marshall Islands,2808.76
1897,2021Q4,Oceania,Micronesia (country),1105.84
1898,2021Q4,Oceania,Nauru,2214.44
1899,2021Q4,Oceania,New Caledonia,2149.12
1900,2021Q4,Oceania,New Zealand,743.36
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,1461.88
1904,2021Q4,Oceania,Papua New Guinea,1623.8
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,847.32
1907,2021Q4,Oceania,Solomon Islands,1718.56
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,1418.64
1910,2021Q4,Oceania,Tuvalu,2507.0
1911,2021Q4,Oceania,Vanuatu,1105.84
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,506.0
1914,2021Q4,South America,Bolivia,633.88
1915,2021Q4,South America,Brazil,746.1199999999999
1916,2021Q4,South America,Chile,778.32
1917,2021Q4,South America,Colombia,684.48
1918,2021Q4,South America,Ecuador,510.59999999999997
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,1069.04
1922,2021Q4,South America,Paraguay,760.8399999999999
1923,2021Q4,South America,Peru,547.4
1924,2021Q4,South America,Suriname,1153.6799999999998
1925,2021Q4,South America,Uruguay,637.56
1926,2021Q4,South America,Venezuela,595.24
1927,2022Q1,Africa,Algeria,605.7
1928,2022Q1,Africa,Angola,354.6
1929,2022Q1,Africa,Benin,89.1
1930,2022Q1,Africa,Botswana,432.9
1931,2022Q1,Africa,Burkina Faso,217.79999999999998
1932,2022Q1,Africa,Burundi,544.5
1933,2022Q1,Africa,Cameroon,648.0
1934,2022Q1,Africa,Cape Verde,217.79999999999998
1935,2022Q1,Africa,Central African Republic,549.0
1936,2022Q1,Africa,Chad,549.0
1937,2022Q1,Africa,Comoros,1069.2
1938,2022Q1,Africa,Congo,648.0
1939,2022Q1,Africa,Cote d'Ivoire,217.79999999999998
1940,2022Q1,Africa,Democratic Republic of Congo,549.0
1941,2022Q1,Africa,Djibouti,544.5
1942,2022Q1,Africa,Egypt,1557.8999999999999
1943,2022Q1,Africa,Equatorial Guinea,700.2
1944,2022Q1,Africa,Eritrea,544.5
1945,2022Q1,Africa,Eswatini,354.6
1946,2022Q1,Africa,Ethiopia,672.3
1947,2022Q1,Africa,Gabon,648.0
1948,2022Q1,Africa,Gambia,171.9
1949,2022Q1,Africa,Ghana,447.29999999999995
1950,2022Q1,Africa,Guinea,217.79999999999998
1951,2022Q1,Africa,Guinea-Bissau,217.79999999999998
1952,2022Q1,Africa,Kenya,262.8
1953,2022Q1,Africa,Lesotho,354.6
1954,2022Q1,Africa,Liberia,217.79999999999998
1955,2022Q1,Africa,Libya,938.6999999999999
1956,2022Q1,Africa,Madagascar,354.6
1957,2022Q1,Africa,Malawi,354.6
1958,2022Q1,Africa,Mali,217.79999999999998
1959,2022Q1,Africa,Mauritania,217.79999999999998
1960,2022Q1,Africa,Mauritius,1981.8
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,642.6
1963,2022Q1,Africa,Mozambique,297.0
1964,2022Q1,Africa,Namibia,354.6
1965,2022Q1,Africa,Niger,217.79999999999998
1966,2022Q1,Africa,Nigeria,217.79999999999998
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,385.20000000000005
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,217.79999999999998
1971,2022Q1,Africa,Senegal,217.79999999999998
1972,2022Q1,Africa,Seychelles,949.5000000000001
1973,2022Q1,Africa,Sierra Leone,217.79999999999998
1974,2022Q1,Africa,Somalia,544.5
1975,2022Q1,Africa,South Africa,496.79999999999995
1976,2022Q1,Africa,South Sudan,938.6999999999999
1977,2022Q1,Africa,Sudan,1410.3
1978,2022Q1,Africa,Tanzania,517.5
1979,2022Q1,Africa,Togo,553.5
1980,2022Q1,Africa,Tunisia,766.8
1981,2022Q1,Africa,Uganda,225.0
1982,2022Q1,Africa,Zambia,354.6
1983,2022Q1,Africa,Zimbabwe,163.8
1984,2022Q1,Asia,Afghanistan,863.1
1985,2022Q1,Asia,Armenia,639.9
1986,2022Q1,Asia,Azerbaijan,639.9
1987,2022Q1,Asia,Bahrain,1486.8
1988,2022Q1,Asia,Bangladesh,754.2
1989,2022Q1,Asia,Bhutan,877.5
1990,2022Q1,Asia,Brunei,1151.1
1991,2022Q1,Asia,Cambodia,360.0
1992,2022Q1,Asia,China,876.6
1993,2022Q1,Asia,Georgia,639.9
1994,2022Q1,Asia,Hong Kong,749.7
1995,2022Q1,Asia,India,935.1
1996,2022Q1,Asia,Indonesia,568.8000000000001
1997,2022Q1,Asia,Iran,863.1
1998,2022Q1,Asia,Iraq,794.7
1999,2022Q1,Asia,Israel,606.6
2000,2022Q1,Asia,Japan,514.8
2001,2022Q1,Asia,Jordan,1057.5
2002,2022Q1,Asia,Kazakhstan,639.9
2003,2022Q1,Asia,Kuwait,1425.6
2004,2022Q1,Asia,Kyrgyzstan,639.9
2005,2022Q1,Asia,Laos,360.0
2006,2022Q1,Asia,Lebanon,1143.9
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,1506.6
2009,2022Q1,Asia,Maldives,827.0999999999999
2010,2022Q1,Asia,Mongolia,433.8
2011,2022Q1,Asia,Myanmar,414.90000000000003
2012,2022Q1,Asia,Nepal,653.4
2013,2022Q1,Asia,North Korea,360.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,1134.8999999999999
2016,2022Q1,Asia,Pakistan,751.5
2017,2022Q1,Asia,Palestine,953.1
2018,2022Q1,Asia,Philippines,636.3000000000001
2019,2022Q1,Asia,Qatar,1486.8
2020,2022Q1,Asia,Saudi Arabia,1594.8
2021,2022Q1,Asia,Singapore,989.1
2022,2022Q1,Asia,South Korea,612.0
2023,2022Q1,Asia,Sri Lanka,961.1999999999999
2024,2022Q1,Asia,Syria,0.0
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,639.9
2027,2022Q1,Asia,Thailand,633.6
2028,2022Q1,Asia,Timor,617.4
2029,2022Q1,Asia,Turkey,1091.7
2030,2022Q1,Asia,Turkmenistan,639.9
2031,2022Q1,Asia,United Arab Emirates,1553.4
2032,2022Q1,Asia,Uzbekistan,681.3000000000001
2033,2022Q1,Asia,Vietnam,540.0
2034,2022Q1,Asia,Yemen,481.49999999999994
2035,2022Q1,Europe,Albania,907.2
2036,2022Q1,Europe,Andorra,717.3
2037,2022Q1,Europe,Austria,571.5
2038,2022Q1,Europe,Belarus,466.2
2039,2022Q1,Europe,Belgium,386.1
2040,2022Q1,Europe,Bosnia and Herzegovina,907.2
2041,2022Q1,Europe,Bulgaria,522.9
2042,2022Q1,Europe,Croatia,503.09999999999997
2043,2022Q1,Europe,Cyprus,831.6
2044,2022Q1,Europe,Czechia,613.8000000000001
2045,2022Q1,Europe,Denmark,576.9
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,361.79999999999995
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,518.4
2050,2022Q1,Europe,France,429.29999999999995
2051,2022Q1,Europe,Germany,747.9000000000001
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,409.5
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,679.5
2056,2022Q1,Europe,Iceland,477.9
2057,2022Q1,Europe,Ireland,295.2
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,430.20000000000005
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,0.0
2062,2022Q1,Europe,Latvia,441.90000000000003
2063,2022Q1,Europe,Liechtenstein,699.3
2064,2022Q1,Europe,Lithuania,330.3
2065,2022Q1,Europe,Luxembourg,397.8
2066,2022Q1,Europe,Malta,794.7
2067,2022Q1,Europe,Moldova,514.8
2068,2022Q1,Europe,Monaco,491.4
2069,2022Q1,Europe,Montenegro,907.2
2070,2022Q1,Europe,Netherlands,476.1
2071,2022Q1,Europe,North Macedonia,907.2
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,477.9
2074,2022Q1,Europe,Poland,531.9
2075,2022Q1,Europe,Portugal,886.5
2076,2022Q1,Europe,Romania,876.6
2077,2022Q1,Europe,Russia,556.1999999999999
2078,2022Q1,Europe,San Marino,507.59999999999997
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,907.2
2081,2022Q1,Europe,Slovakia,656.1
2082,2022Q1,Europe,Slovenia,652.5
2083,2022Q1,Europe,Spain,645.3
2084,2022Q1,Europe,Sweden,431.1
2085,2022Q1,Europe,Switzerland,503.09999999999997
2086,2022Q1,Europe,Ukraine,639.9
2087,2022Q1,Europe,United Kingdom,385.20000000000005
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,1185.3
2092,2022Q1,North America,Aruba,1045.8
2093,2022Q1,North America,Bahamas,1185.3
2094,2022Q1,North America,Barbados,1221.3
2095,2022Q1,North America,Belize,1539.8999999999999
2096,2022Q1,North America,Bermuda,1170.0
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,1230.3
2099,2022Q1,North America,Canada,663.3
2100,2022Q1,North America,Cayman Islands,1189.8
2101,2022Q1,North America,Costa Rica,790.1999999999999
2102,2022Q1,North America,Cuba,744.3
2103,2022Q1,North America,Curacao,1045.8
2104,2022Q1,North America,Dominica,1045.8
2105,2022Q1,North America,Dominican Republic,737.9999999999999
2106,2022Q1,North America,El Salvador,798.3
2107,2022Q1,North America,Greenland,194.4
2108,2022Q1,North America,Grenada,963.9000000000001
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,916.1999999999999
2111,2022Q1,North America,Haiti,598.5
2112,2022Q1,North America,Honduras,648.9
2113,2022Q1,North America,Jamaica,1015.1999999999999
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,1175.4
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,1032.3
2118,2022Q1,North America,Panama,749.7
2119,2022Q1,North America,Puerto Rico,1161.0
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,1155.6
2122,2022Q1,North America,Saint Lucia,1045.8
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,1045.8
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,987.3000000000001
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,971.0999999999999
2130,2022Q1,North America,United States Virgin Islands,1103.4
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,456.3
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,1304.1
2135,2022Q1,Oceania,French Polynesia,2036.6999999999998
2136,2022Q1,Oceania,Guam,1936.8
2137,2022Q1,Oceania,Kiribati,2039.4
2138,2022Q1,Oceania,Marshall Islands,2747.7000000000003
2139,2022Q1,Oceania,Micronesia (country),1081.8
2140,2022Q1,Oceania,Nauru,2166.3
2141,2022Q1,Oceania,New Caledonia,2102.4
2142,2022Q1,Oceania,New Zealand,727.2
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,1430.1000000000001
2146,2022Q1,Oceania,Papua New Guinea,1588.4999999999998
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,828.9000000000001
2149,2022Q1,Oceania,Solomon Islands,1681.2
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,1387.8
2152,2022Q1,Oceania,Tuvalu,2452.5
2153,2022Q1,Oceania,Vanuatu,1081.8
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,495.0
2156,2022Q1,South America,Bolivia,620.1
2157,2022Q1,South America,Brazil,729.9
2158,2022Q1,South America,Chile,761.4000000000001
2159,2022Q1,South America,Colombia,669.6
2160,2022Q1,South America,Ecuador,499.5
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,1045.8
2164,2022Q1,South America,Paraguay,744.3
2165,2022Q1,South America,Peru,535.5
2166,2022Q1,South America,Suriname,1128.6
2167,2022Q1,South America,Uruguay,623.6999999999999
2168,2022Q1,South America,Venezuela,582.3
2169,2022Q2,Africa,Algeria,612.4300000000001
2170,2022Q2,Africa,Angola,358.54
2171,2022Q2,Africa,Benin,90.09
2172,2022Q2,Africa,Botswana,437.71
2173,2022Q2,Africa,Burkina Faso,220.22
2174,2022Q2,Africa,Burundi,550.55
2175,2022Q2,Africa,Cameroon,655.2
2176,2022Q2,Africa,Cape Verde,220.22
2177,2022Q2,Africa,Central African Republic,555.1
2178,2022Q2,Africa,Chad,555.1
2179,2022Q2,Africa,Comoros,1081.0800000000002
2180,2022Q2,Africa,Congo,655.2
2181,2022Q2,Africa,Cote d'Ivoire,220.22
2182,2022Q2,Africa,Democratic Republic of Congo,555.1
2183,2022Q2,Africa,Djibouti,550.55
2184,2022Q2,Africa,Egypt,1575.2099999999998
2185,2022Q2,Africa,Equatorial Guinea,707.98
2186,2022Q2,Africa,Eritrea,550.55
2187,2022Q2,Africa,Eswatini,358.54
2188,2022Q2,Africa,Ethiopia,679.77
2189,2022Q2,Africa,Gabon,655.2
2190,2022Q2,Africa,Gambia,173.81
2191,2022Q2,Africa,Ghana,452.27
2192,2022Q2,Africa,Guinea,220.22
2193,2022Q2,Africa,Guinea-Bissau,220.22
2194,2022Q2,Africa,Kenya,265.71999999999997
2195,2022Q2,Africa,Lesotho,358.54
2196,2022Q2,Africa,Liberia,220.22
2197,2022Q2,Africa,Libya,949.13
2198,2022Q2,Africa,Madagascar,358.54
2199,2022Q2,Africa,Malawi,358.54
2200,2022Q2,Africa,Mali,220.22
2201,2022Q2,Africa,Mauritania,220.22
2202,2022Q2,Africa,Mauritius,2003.82
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,649.74
2205,2022Q2,Africa,Mozambique,300.3
2206,2022Q2,Africa,Namibia,358.54
2207,2022Q2,Africa,Niger,220.22
2208,2022Q2,Africa,Nigeria,220.22
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,389.48
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,220.22
2213,2022Q2,Africa,Senegal,220.22
2214,2022Q2,Africa,Seychelles,960.0500000000001
2215,2022Q2,Africa,Sierra Leone,220.22
2216,2022Q2,Africa,Somalia,550.55
2217,2022Q2,Africa,South Africa,502.31999999999994
2218,2022Q2,Africa,South Sudan,949.13
2219,2022Q2,Africa,Sudan,1425.97
2220,2022Q2,Africa,Tanzania,523.25
2221,2022Q2,Africa,Togo,559.65
2222,2022Q2,Africa,Tunisia,775.3199999999999
2223,2022Q2,Africa,Uganda,227.5
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,358.54
2226,2022Q2,Africa,Zimbabwe,165.62
2227,2022Q2,Asia,Afghanistan,872.6899999999999
2228,2022Q2,Asia,Armenia,647.01
2229,2022Q2,Asia,Azerbaijan,647.01
2230,2022Q2,Asia,Bahrain,1503.32
2231,2022Q2,Asia,Bangladesh,762.58
2232,2022Q2,Asia,Bhutan,887.25
2233,2022Q2,Asia,Brunei,1163.8899999999999
2234,2022Q2,Asia,Cambodia,364.0
2235,2022Q2,Asia,China,886.34
2236,2022Q2,Asia,Georgia,647.01
2237,2022Q2,Asia,Hong Kong,758.03
2238,2022Q2,Asia,India,945.49
2239,2022Q2,Asia,Indonesia,575.12
2240,2022Q2,Asia,Iran,872.6899999999999
2241,2022Q2,Asia,Iraq,803.53
2242,2022Q2,Asia,Israel,613.34
2243,2022Q2,Asia,Japan,520.52
2244,2022Q2,Asia,Jordan,1069.25
2245,2022Q2,Asia,Kazakhstan,647.01
2246,2022Q2,Asia,Kuwait,1441.44
2247,2022Q2,Asia,Kyrgyzstan,647.01
2248,2022Q2,Asia,Laos,364.0
2249,2022Q2,Asia,Lebanon,1156.6100000000001
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,1523.34
2252,2022Q2,Asia,Maldives,836.29
2253,2022Q2,Asia,Mongolia,438.62
2254,2022Q2,Asia,Myanmar,419.51000000000005
2255,2022Q2,Asia,Nepal,660.66
2256,2022Q2,Asia,North Korea,364.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,1147.51
2259,2022Q2,Asia,Pakistan,759.85
2260,2022Q2,Asia,Palestine,963.6899999999999
2261,2022Q2,Asia,Philippines,643.37
2262,2022Q2,Asia,Qatar,1503.32
2263,2022Q2,Asia,Saudi Arabia,1612.52
2264,2022Q2,Asia,Singapore,1000.09
2265,2022Q2,Asia,South Korea,618.8
2266,2022Q2,Asia,Sri Lanka,971.88
2267,2022Q2,Asia,Syria,0.0
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,647.01
2270,2022Q2,Asia,Thailand,640.64
2271,2022Q2,Asia,Timor,624.26
2272,2022Q2,Asia,Turkey,1103.8300000000002
2273,2022Q2,Asia,Turkmenistan,647.01
2274,2022Q2,Asia,United Arab Emirates,1570.66
2275,2022Q2,Asia,Uzbekistan,688.87
2276,2022Q2,Asia,Vietnam,546.0
2277,2022Q2,Asia,Yemen,486.84999999999997
2278,2022Q2,Europe,Albania,917.28
2279,2022Q2,Europe,Andorra,725.27
2280,2022Q2,Europe,Austria,577.85
2281,2022Q2,Europe,Belarus,471.38
2282,2022Q2,Europe,Belgium,390.39
2283,2022Q2,Europe,Bosnia and Herzegovina,917.28
2284,2022Q2,Europe,Bulgaria,528.7099999999999
2285,2022Q2,Europe,Croatia,508.69
2286,2022Q2,Europe,Cyprus,840.84
2287,2022Q2,Europe,Czechia,620.62
2288,2022Q2,Europe,Denmark,583.3100000000001
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,365.81999999999994
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,524.16
2293,2022Q2,Europe,France,434.06999999999994
2294,2022Q2,Europe,Germany,756.21
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,414.05
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,687.05
2299,2022Q2,Europe,Iceland,483.21
2300,2022Q2,Europe,Ireland,298.47999999999996
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,434.98
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,0.0
2305,2022Q2,Europe,Latvia,446.81
2306,2022Q2,Europe,Liechtenstein,707.0699999999999
2307,2022Q2,Europe,Lithuania,333.96999999999997
2308,2022Q2,Europe,Luxembourg,402.21999999999997
2309,2022Q2,Europe,Malta,803.53
2310,2022Q2,Europe,Moldova,520.52
2311,2022Q2,Europe,Monaco,496.86
2312,2022Q2,Europe,Montenegro,917.28
2313,2022Q2,Europe,Netherlands,481.39
2314,2022Q2,Europe,North Macedonia,917.28
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,483.21
2317,2022Q2,Europe,Poland,537.8100000000001
2318,2022Q2,Europe,Portugal,896.35
2319,2022Q2,Europe,Romania,886.34
2320,2022Q2,Europe,Russia,562.38
2321,2022Q2,Europe,San Marino,513.24
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,917.28
2324,2022Q2,Europe,Slovakia,663.39
2325,2022Q2,Europe,Slovenia,659.75
2326,2022Q2,Europe,Spain,652.47
2327,2022Q2,Europe,Sweden,435.89
2328,2022Q2,Europe,Switzerland,508.69
2329,2022Q2,Europe,Ukraine,647.01
2330,2022Q2,Europe,United Kingdom,389.48
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,1198.47
2335,2022Q2,North America,Aruba,1057.4199999999998
2336,2022Q2,North America,Bahamas,1198.47
2337,2022Q2,North America,Barbados,1234.8700000000001
2338,2022Q2,North America,Belize,1557.01
2339,2022Q2,North America,Bermuda,1183.0
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,1243.97
2342,2022Q2,North America,Canada,670.67
2343,2022Q2,North America,Cayman Islands,1203.02
2344,2022Q2,North America,Costa Rica,798.9799999999999
2345,2022Q2,North America,Cuba,752.5699999999999
2346,2022Q2,North America,Curacao,1057.4199999999998
2347,2022Q2,North America,Dominica,1057.4199999999998
2348,2022Q2,North America,Dominican Republic,746.1999999999999
2349,2022Q2,North America,El Salvador,807.17
2350,2022Q2,North America,Greenland,196.56
2351,2022Q2,North America,Grenada,974.6100000000001
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,926.38
2354,2022Q2,North America,Haiti,605.15
2355,2022Q2,North America,Honduras,656.11
2356,2022Q2,North America,Jamaica,1026.48
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,1188.46
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,1043.77
2361,2022Q2,North America,Panama,758.03
2362,2022Q2,North America,Puerto Rico,1173.9
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,1168.44
2365,2022Q2,North America,Saint Lucia,1057.4199999999998
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,1057.4199999999998
2369,2022Q2,North America,Sint Maarten (Dutch part),0.0
2370,2022Q2,North America,Trinidad and Tobago,998.2700000000001
2371,2022Q2,North America,Turks and Caicos Islands,0.0
2372,2022Q2,North America,United States,981.8899999999999
2373,2022Q2,North America,United States Virgin Islands,1115.66
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,461.37
2376,2022Q2,Oceania,Cook Islands,0.0
2377,2022Q2,Oceania,Fiji,1318.59
2378,2022Q2,Oceania,French Polynesia,2059.33
