,date,continent,location,gdp_per_capita
3425,2023Q3,Africa,Somalia,0.0
3426,2023Q3,Africa,South Africa,1131128.592
3427,2023Q3,Africa,South Sudan,144429.696
3428,2023Q3,Africa,Sudan,410918.644
3429,2023Q3,Africa,Tanzania,246863.968
3430,2023Q3,Africa,Togo,131542.796
3431,2023Q3,Africa,Tunisia,998135.324
3432,2023Q3,Africa,Uganda,156189.04400000002
3433,2023Q3,Africa,Zambia,339411.092
3434,2023Q3,Africa,Zimbabwe,174779.30000000002
3435,2023Q3,Asia,Afghanistan,165966.804
3436,2023Q3,Asia,Armenia,808457.36
3437,2023Q3,Asia,Azerbaijan,1457962.548
3438,2023Q3,Asia,Bahrain,3982744.8600000003
3439,2023Q3,Asia,Bangladesh,324206.528
3440,2023Q3,Asia,Bhutan,801190.924
3441,2023Q3,Asia,Brunei,6606451.092
3442,2023Q3,Asia,Cambodia,335346.44
3443,2023Q3,Asia,China,1408401.504
3444,2023Q3,Asia,Georgia,896547.2679999999
3445,2023Q3,Asia,Hong Kong,3475405.04
3446,2023Q3,Asia,India,591254.008
3447,2023Q3,Asia,Indonesia,1029364.4480000001
3448,2023Q3,Asia,Iran,1755601.0399999998
3449,2023Q3,Asia,Iraq,1441086.712
3450,2023Q3,Asia,Israel,3048173.44
3451,2023Q3,Asia,Japan,3588204.516
3452,2023Q3,Asia,Jordan,767049.08
3453,2023Q3,Asia,Kazakhstan,2213114.096
3454,2023Q3,Asia,Kuwait,6028809.404
3455,2023Q3,Asia,Kyrgyzstan,312199.608
3456,2023Q3,Asia,Laos,588557.12
3457,2023Q3,Asia,Lebanon,1229815.98
3458,2023Q3,Asia,Malaysia,2466351.088
3459,2023Q3,Asia,Maldives,1396892.672
3460,2023Q3,Asia,Mongolia,1089357.832
3461,2023Q3,Asia,Myanmar,514426.924
3462,2023Q3,Asia,Nepal,224737.968
3463,2023Q3,Asia,North Korea,0.0
3464,2023Q3,Asia,Oman,3492385.228
3465,2023Q3,Asia,Pakistan,463193.13599999994
3466,2023Q3,Asia,Palestine,409390.61600000004
3467,2023Q3,Asia,Philippines,699125.296
3468,2023Q3,Asia,Qatar,10758075.200000001
3469,2023Q3,Asia,Saudi Arabia,4512177.812
3470,2023Q3,Asia,Singapore,7869255.2360000005
3471,2023Q3,Asia,South Korea,3306330.4080000003
3472,2023Q3,Asia,Sri Lanka,1073555.084
3473,2023Q3,Asia,Syria,0.0
3474,2023Q3,Asia,Taiwan,0.0
3475,2023Q3,Asia,Tajikistan,266515.996
3476,2023Q3,Asia,Thailand,1497545.732
3477,2023Q3,Asia,Timor,604449.384
3478,2023Q3,Asia,Turkey,2311899.372
3479,2023Q3,Asia,Turkmenistan,1507790.1160000002
3480,2023Q3,Asia,United Arab Emirates,6191000.436
3481,2023Q3,Asia,Uzbekistan,575285.568
3482,2023Q3,Asia,Vietnam,567813.328
3483,2023Q3,Asia,Yemen,136081.524
3484,2023Q3,Europe,Albania,1085915.652
3485,2023Q3,Europe,Andorra,0.0
3486,2023Q3,Europe,Austria,4180175.112
3487,2023Q3,Europe,Belarus,1579452.9640000002
3488,2023Q3,Europe,Belgium,3924588.992
3489,2023Q3,Europe,Bosnia and Herzegovina,1077678.34
3490,2023Q3,Europe,Bulgaria,1707824.244
3491,2023Q3,Europe,Croatia,2085621.3239999998
3492,2023Q3,Europe,Cyprus,2982192.1440000003
3493,2023Q3,Europe,Czechia,2999743.352
3494,2023Q3,Europe,Denmark,4294791.38
3495,2023Q3,Europe,England,0.0
3496,2023Q3,Europe,Estonia,2712275.184
3497,2023Q3,Europe,Faeroe Islands,0.0
3498,2023Q3,Europe,Finland,3733886.332
3499,2023Q3,Europe,France,3551721.7320000003
3500,2023Q3,Europe,Germany,4161090.54
3501,2023Q3,Europe,Gibraltar,0.0
3502,2023Q3,Europe,Greece,2260843.1440000003
3503,2023Q3,Europe,Guernsey,0.0
3504,2023Q3,Europe,Hungary,2463535.612
3505,2023Q3,Europe,Iceland,4276432.136
3506,2023Q3,Europe,Ireland,6194846.956
3507,2023Q3,Europe,Isle of Man,0.0
3508,2023Q3,Europe,Italy,3240247.728
3509,2023Q3,Europe,Jersey,0.0
3510,2023Q3,Europe,Kosovo,901216.7280000001
3511,2023Q3,Europe,Latvia,2305873.832
3512,2023Q3,Europe,Liechtenstein,0.0
3513,2023Q3,Europe,Lithuania,2716232.38
3514,2023Q3,Europe,Luxembourg,8673572.78
3515,2023Q3,Europe,Malta,3359225.7159999995
3516,2023Q3,Europe,Moldova,477477.424
3517,2023Q3,Europe,Monaco,0.0
3518,2023Q3,Europe,Montenegro,1509654.496
3519,2023Q3,Europe,Netherlands,4459474.14
3520,2023Q3,Europe,North Macedonia,1206231.688
3521,2023Q3,Europe,Northern Ireland,0.0
3522,2023Q3,Europe,Norway,5961605.244
3523,2023Q3,Europe,Poland,2503912.94
3524,2023Q3,Europe,Portugal,2570194.432
3525,2023Q3,Europe,Romania,2144814.308
3526,2023Q3,Europe,Russia,2278467.768
3527,2023Q3,Europe,San Marino,5231255.24
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,1292497.052
3530,2023Q3,Europe,Slovakia,2774273.9839999997
3531,2023Q3,Europe,Slovenia,2888877.28
3532,2023Q3,Europe,Spain,3153057.12
3533,2023Q3,Europe,Sweden,4319334.036
3534,2023Q3,Europe,Switzerland,5281735.272
3535,2023Q3,Europe,Ukraine,726284.156
3536,2023Q3,Europe,United Kingdom,3657298.448
3537,2023Q3,Europe,Vatican,0.0
3538,2023Q3,Europe,Wales,0.0
3539,2023Q3,North America,Anguilla,0.0
3540,2023Q3,North America,Antigua and Barbuda,1977166.756
3541,2023Q3,North America,Aruba,3309587.8520000004
3542,2023Q3,North America,Bahamas,2550041.924
3543,2023Q3,North America,Barbados,1561982.256
3544,2023Q3,North America,Belize,719841.304
3545,2023Q3,North America,Bermuda,4661576.98
3546,2023Q3,North America,Bonaire Sint Eustatius and Saba,0.0
3547,2023Q3,North America,British Virgin Islands,0.0
3548,2023Q3,North America,Canada,4049618.372
3549,2023Q3,North America,Cayman Islands,4591078.6680000005
3550,2023Q3,North America,Costa Rica,1428299.54
3551,2023Q3,North America,Cuba,0.0
3552,2023Q3,North America,Curacao,0.0
3553,2023Q3,North America,Dominica,889949.764
3554,2023Q3,North America,Dominican Republic,1343279.212
3555,2023Q3,North America,El Salvador,670906.1359999999
3556,2023Q3,North America,Greenland,0.0
3557,2023Q3,North America,Grenada,1250636.6840000001
3558,2023Q3,North America,Guadeloupe,0.0
3559,2023Q3,North America,Guatemala,682990.336
3560,2023Q3,North America,Haiti,152091.916
3561,2023Q3,North America,Honduras,417845.14
3562,2023Q3,North America,Jamaica,753808.532
3563,2023Q3,North America,Martinique,0.0
3564,2023Q3,North America,Mexico,1594955.148
3565,2023Q3,North America,Montserrat,0.0
3566,2023Q3,North America,Nicaragua,489572.84800000006
3567,2023Q3,North America,Panama,2048567.404
3568,2023Q3,North America,Puerto Rico,3224109.6399999997
3569,2023Q3,North America,Saint Barthelemy,0.0
3570,2023Q3,North America,Saint Kitts and Nevis,2268203.42
3571,2023Q3,North America,Saint Lucia,1191569.188
3572,2023Q3,North America,Saint Martin (French part),0.0
3573,2023Q3,North America,Saint Pierre and Miquelon,0.0
3574,2023Q3,North America,Saint Vincent and the Grenadines,986897.432
3575,2023Q3,North America,Sint Maarten (Dutch part),3342105.3440000005
3576,2023Q3,North America,Trinidad and Tobago,2646202.532
3577,2023Q3,North America,Turks and Caicos Islands,0.0
3578,2023Q3,North America,United States,4988741.032000001
3579,2023Q3,North America,United States Virgin Islands,0.0
3580,2023Q3,Oceania,American Samoa,0.0
3581,2023Q3,Oceania,Australia,4107681.32
3582,2023Q3,Oceania,Cook Islands,0.0
3583,2023Q3,Oceania,Fiji,800673.7000000001
3584,2023Q3,Oceania,French Polynesia,0.0
3585,2023Q3,Oceania,Guam,0.0
3586,2023Q3,Oceania,Kiribati,182264.144
3587,2023Q3,Oceania,Marshall Islands,351366.58400000003
3588,2023Q3,Oceania,Micronesia (country),303550.68799999997
3589,2023Q3,Oceania,Nauru,1186398.42
3590,2023Q3,Oceania,New Caledonia,0.0
3591,2023Q3,Oceania,New Zealand,3319897.556
3592,2023Q3,Oceania,Niue,0.0
3593,2023Q3,Oceania,Northern Mariana Islands,0.0
3594,2023Q3,Oceania,Palau,1218117.26
3595,2023Q3,Oceania,Papua New Guinea,351733.848
3596,2023Q3,Oceania,Pitcairn,0.0
3597,2023Q3,Oceania,Samoa,553983.244
3598,2023Q3,Oceania,Solomon Islands,202944.91599999997
3599,2023Q3,Oceania,Tokelau,0.0
3600,2023Q3,Oceania,Tonga,499157.132
3601,2023Q3,Oceania,Tuvalu,328909.56799999997
3602,2023Q3,Oceania,Vanuatu,268815.628
3603,2023Q3,Oceania,Wallis and Futuna,0.0
3604,2023Q3,South America,Argentina,1741919.444
3605,2023Q3,South America,Bolivia,633496.2679999999
3606,2023Q3,South America,Brazil,1297517.584
3607,2023Q3,South America,Chile,2094567.404
3608,2023Q3,South America,Colombia,1219455.308
3609,2023Q3,South America,Ecuador,973538.112
3610,2023Q3,South America,Falkland Islands,0.0
3611,2023Q3,South America,French Guiana,0.0
3612,2023Q3,South America,Guyana,684024.3239999999
3613,2023Q3,South America,Paraguay,812084.92
3614,2023Q3,South America,Peru,1125776.952
3615,2023Q3,South America,Suriname,1266574.948
3616,2023Q3,South America,Uruguay,1890729.628
3617,2023Q3,South America,Venezuela,1540542.024
3618,2023Q4,Africa,Algeria,459156.687
3619,2023Q4,Africa,Angola,192043.335
3620,2023Q4,Africa,Benin,68119.788
3621,2023Q4,Africa,Botswana,521643.342
3622,2023Q4,Africa,Burkina Faso,56202.366
3623,2023Q4,Africa,Burundi,23173.425
3624,2023Q4,Africa,Cameroon,111042.558
3625,2023Q4,Africa,Cape Verde,205344.282
3626,2023Q4,Africa,Central African Republic,21820.920000000002
3627,2023Q4,Africa,Chad,58349.049
3628,2023Q4,Africa,Comoros,46658.37
3629,2023Q4,Africa,Congo,161086.398
3630,2023Q4,Africa,Cote d'Ivoire,118833.19799999999
3631,2023Q4,Africa,Democratic Republic of Congo,26668.389000000003
3632,2023Q4,Africa,Djibouti,89278.398
3633,2023Q4,Africa,Egypt,348156.798
3634,2023Q4,Africa,Equatorial Guinea,745960.809
3635,2023Q4,Africa,Eritrea,49845.147000000004
3636,2023Q4,Africa,Eswatini,255386.17500000002
3637,2023Q4,Africa,Ethiopia,57087.591
3638,2023Q4,Africa,Gabon,546559.629
3639,2023Q4,Africa,Gambia,51538.311
3640,2023Q4,Africa,Ghana,139511.79
3641,2023Q4,Africa,Guinea,65964.558
3642,2023Q4,Africa,Guinea-Bissau,51106.275
3643,2023Q4,Africa,Kenya,98769.924
3644,2023Q4,Africa,Lesotho,94088.049
3645,2023Q4,Africa,Liberia,24842.004
3646,2023Q4,Africa,Libya,590089.7969999999
3647,2023Q4,Africa,Madagascar,46742.520000000004
3648,2023Q4,Africa,Malawi,36136.386
3649,2023Q4,Africa,Mali,66472.098
3650,2023Q4,Africa,Mauritania,118721.889
3651,2023Q4,Africa,Mauritius,669660.585
3652,2023Q4,Africa,Mayotte,0.0
3653,2023Q4,Africa,Morocco,247005.429
3654,2023Q4,Africa,Mozambique,37491.399000000005
3655,2023Q4,Africa,Namibia,314879.66400000005
3656,2023Q4,Africa,Niger,30558.0
3657,2023Q4,Africa,Nigeria,176168.982
3658,2023Q4,Africa,Reunion,0.0
3659,2023Q4,Africa,Rwanda,61188.963
3660,2023Q4,Africa,Saint Helena,0.0
3661,2023Q4,Africa,Sao Tome and Principe,100739.562
3662,2023Q4,Africa,Senegal,81529.14
3663,2023Q4,Africa,Seychelles,870615.471
3664,2023Q4,Africa,Sierra Leone,45879.9
3665,2023Q4,Africa,Somalia,0.0
3666,2023Q4,Africa,South Africa,405730.908
3667,2023Q4,Africa,South Sudan,51806.304
3668,2023Q4,Africa,Sudan,147394.731
3669,2023Q4,Africa,Tanzania,88549.032
3670,2023Q4,Africa,Togo,47183.829000000005
3671,2023Q4,Africa,Tunisia,358026.80100000004
3672,2023Q4,Africa,Uganda,56024.331000000006
3673,2023Q4,Africa,Zambia,121745.28300000001
3674,2023Q4,Africa,Zimbabwe,62692.575000000004
3675,2023Q4,Asia,Afghanistan,64943.53200000001
3676,2023Q4,Asia,Armenia,289990.14
3677,2023Q4,Asia,Azerbaijan,522964.827
3678,2023Q4,Asia,Bahrain,1428593.2650000001
3679,2023Q4,Asia,Bangladesh,116291.472
3680,2023Q4,Asia,Bhutan,287383.701
3681,2023Q4,Asia,Brunei,2369705.2830000003
3682,2023Q4,Asia,Cambodia,120287.31000000001
3683,2023Q4,Asia,China,505187.496
3684,2023Q4,Asia,Georgia,321587.607
3685,2023Q4,Asia,India,244213.612
3686,2023Q4,Asia,Indonesia,369228.552
3687,2023Q4,Asia,Iran,629726.46
3688,2023Q4,Asia,Iraq,516911.538
3689,2023Q4,Asia,Israel,1093366.56
3690,2023Q4,Asia,Japan,1287073.359
3691,2023Q4,Asia,Jordan,275137.17
3692,2023Q4,Asia,Kazakhstan,793834.404
3693,2023Q4,Asia,Kuwait,2359099.332
3694,2023Q4,Asia,Kyrgyzstan,111984.642
3695,2023Q4,Asia,Laos,211112.87999999998
3696,2023Q4,Asia,Lebanon,441129.645
3697,2023Q4,Asia,Malaysia,938285.74
3698,2023Q4,Asia,Maldives,501059.328
3699,2023Q4,Asia,Mongolia,390747.918
3700,2023Q4,Asia,Myanmar,184522.701
3701,2023Q4,Asia,Nepal,80612.532
3702,2023Q4,Asia,North Korea,0.0
3703,2023Q4,Asia,Oman,1252703.397
3704,2023Q4,Asia,Pakistan,166145.364
3705,2023Q4,Asia,Palestine,146846.634
3706,2023Q4,Asia,Philippines,250773.204
3707,2023Q4,Asia,Qatar,3858874.8000000003
3708,2023Q4,Asia,Saudi Arabia,1618498.563
3709,2023Q4,Asia,Singapore,2822667.639
3710,2023Q4,Asia,South Korea,1185966.3420000002
3711,2023Q4,Asia,Sri Lanka,385079.54099999997
3712,2023Q4,Asia,Syria,0.0
3713,2023Q4,Asia,Tajikistan,95598.129
3714,2023Q4,Asia,Thailand,537163.143
3715,2023Q4,Asia,Timor,216813.366
3716,2023Q4,Asia,Turkey,829268.253
3717,2023Q4,Asia,Turkmenistan,540837.7590000001
3718,2023Q4,Asia,United Arab Emirates,2220684.939
3719,2023Q4,Asia,Uzbekistan,206352.432
3720,2023Q4,Asia,Vietnam,203672.172
3721,2023Q4,Asia,Yemen,48811.850999999995
3722,2023Q4,Europe,Albania,389513.223
3723,2023Q4,Europe,Andorra,0.0
3724,2023Q4,Europe,Austria,1499410.638
3725,2023Q4,Europe,Belarus,566542.911
3726,2023Q4,Europe,Belgium,1407733.008
3727,2023Q4,Europe,Bosnia and Herzegovina,386558.53500000003
3728,2023Q4,Europe,Bulgaria,705405.666
3729,2023Q4,Europe,Croatia,816112.6919999999
3730,2023Q4,Europe,Cyprus,1069699.3560000001
3731,2023Q4,Europe,Czechia,1239024.428
3732,2023Q4,Europe,Denmark,1540522.9949999999
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,972881.316
3735,2023Q4,Europe,Faeroe Islands,0.0
3736,2023Q4,Europe,Finland,1339328.7929999998
3737,2023Q4,Europe,France,1273987.1430000002
3738,2023Q4,Europe,Germany,1492565.0850000002
3739,2023Q4,Europe,Gibraltar,0.0
3740,2023Q4,Europe,Greece,909252.1340000001
3741,2023Q4,Europe,Guernsey,0.0
3742,2023Q4,Europe,Hungary,883659.513
3743,2023Q4,Europe,Iceland,1533937.614
3744,2023Q4,Europe,Ireland,2222064.669
3745,2023Q4,Europe,Isle of Man,0.0
3746,2023Q4,Europe,Italy,1303143.108
3747,2023Q4,Europe,Jersey,0.0
3748,2023Q4,Europe,Kosovo,323262.522
3749,2023Q4,Europe,Latvia,827106.9180000001
3750,2023Q4,Europe,Liechtenstein,0.0
3751,2023Q4,Europe,Lithuania,1092397.805
3752,2023Q4,Europe,Luxembourg,3111172.8449999997
3753,2023Q4,Europe,Malta,1387506.274
3754,2023Q4,Europe,Moldova,171269.076
3755,2023Q4,Europe,Monaco,0.0
3756,2023Q4,Europe,Montenegro,541506.504
3757,2023Q4,Europe,Netherlands,1696539.075
3758,2023Q4,Europe,North Macedonia,432670.062
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,2138401.881
3761,2023Q4,Europe,Poland,1007008.465
3762,2023Q4,Europe,Portugal,921917.568
3763,2023Q4,Europe,Romania,769335.567
3764,2023Q4,Europe,Russia,817276.4820000001
3765,2023Q4,Europe,San Marino,1876428.51
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,463613.073
3768,2023Q4,Europe,Slovakia,995120.016
3769,2023Q4,Europe,Slovenia,1036227.72
3770,2023Q4,Europe,Spain,1130987.8800000001
3771,2023Q4,Europe,Sweden,1784072.7540000002
3772,2023Q4,Europe,Switzerland,1894535.478
3773,2023Q4,Europe,Ukraine,260514.969
3774,2023Q4,Europe,United Kingdom,1311857.052
3775,2023Q4,Europe,Vatican,0.0
3776,2023Q4,North America,Anguilla,0.0
3777,2023Q4,North America,Antigua and Barbuda,709201.119
3778,2023Q4,North America,Aruba,1187134.773
3779,2023Q4,North America,Bahamas,914688.951
3780,2023Q4,North America,Barbados,560276.244
3781,2023Q4,North America,Belize,258203.946
3782,2023Q4,North America,Bermuda,1672087.395
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,0.0
3784,2023Q4,North America,British Virgin Islands,0.0
3785,2023Q4,North America,Canada,1452580.503
3786,2023Q4,North America,Cayman Islands,1646799.9570000002
3787,2023Q4,North America,Costa Rica,512324.835
3788,2023Q4,North America,Cuba,0.0
3789,2023Q4,North America,Curacao,0.0
3790,2023Q4,North America,Dominica,319221.11100000003
3791,2023Q4,North America,Dominican Republic,481828.413
3792,2023Q4,North America,El Salvador,240651.114
3793,2023Q4,North America,Greenland,0.0
3794,2023Q4,North America,Grenada,448597.941
3795,2023Q4,North America,Guadeloupe,0.0
3796,2023Q4,North America,Guatemala,244985.664
3797,2023Q4,North America,Haiti,54554.709
3798,2023Q4,North America,Honduras,149879.23500000002
3799,2023Q4,North America,Jamaica,270387.843
3800,2023Q4,North America,Martinique,0.0
3801,2023Q4,North America,Mexico,572103.4770000001
3802,2023Q4,North America,Montserrat,0.0
3803,2023Q4,North America,Nicaragua,175607.652
3804,2023Q4,North America,Panama,734812.221
3805,2023Q4,North America,Puerto Rico,1156474.1099999999
3806,2023Q4,North America,Saint Barthelemy,0.0
3807,2023Q4,North America,Saint Kitts and Nevis,813594.705
3808,2023Q4,North America,Saint Lucia,427410.687
3809,2023Q4,North America,Saint Martin (French part),0.0
3810,2023Q4,North America,Saint Pierre and Miquelon,0.0
3811,2023Q4,North America,Saint Vincent and the Grenadines,353995.818
3812,2023Q4,North America,Sint Maarten (Dutch part),1198798.6560000002
3813,2023Q4,North America,Trinidad and Tobago,949181.343
3814,2023Q4,North America,Turks and Caicos Islands,0.0
3815,2023Q4,North America,United States,1789439.718
3816,2023Q4,North America,United States Virgin Islands,0.0
3817,2023Q4,Oceania,American Samoa,0.0
3818,2023Q4,Oceania,Australia,1473407.43
3819,2023Q4,Oceania,Cook Islands,0.0
3820,2023Q4,Oceania,Fiji,287198.175
3821,2023Q4,Oceania,French Polynesia,0.0
3822,2023Q4,Oceania,Guam,0.0
3823,2023Q4,Oceania,Kiribati,65377.356
3824,2023Q4,Oceania,Marshall Islands,126033.66600000001
3825,2023Q4,Oceania,Micronesia (country),108882.312
3826,2023Q4,Oceania,Nauru,425555.955
3827,2023Q4,Oceania,New Caledonia,0.0
3828,2023Q4,Oceania,New Zealand,1190832.8190000001
3829,2023Q4,Oceania,Niue,0.0
3830,2023Q4,Oceania,Northern Mariana Islands,0.0
3831,2023Q4,Oceania,Palau,436933.36500000005
3832,2023Q4,Oceania,Papua New Guinea,126165.402
3833,2023Q4,Oceania,Pitcairn,0.0
3834,2023Q4,Oceania,Samoa,198711.381
3835,2023Q4,Oceania,Solomon Islands,72795.45899999999
3836,2023Q4,Oceania,Tokelau,0.0
3837,2023Q4,Oceania,Tonga,179045.49300000002
3838,2023Q4,Oceania,Tuvalu,117978.432
3839,2023Q4,Oceania,Vanuatu,96422.997
3840,2023Q4,Oceania,Wallis and Futuna,0.0
3841,2023Q4,South America,Argentina,719488.466
3842,2023Q4,South America,Bolivia,227232.357
3843,2023Q4,South America,Brazil,465413.91599999997
3844,2023Q4,South America,Chile,751312.221
3845,2023Q4,South America,Colombia,437413.31700000004
3846,2023Q4,South America,Ecuador,349203.888
3847,2023Q4,South America,Falkland Islands,0.0
3848,2023Q4,South America,French Guiana,0.0
3849,2023Q4,South America,Guyana,245356.55099999998
3850,2023Q4,South America,Paraguay,291291.33
3851,2023Q4,South America,Peru,416048.004
3852,2023Q4,South America,Suriname,454314.927
3853,2023Q4,South America,Uruguay,780953.542
3854,2023Q4,South America,Venezuela,552585.726
