,date,continent,location,total_cases_per_million
3454,2023Q3,Asia,Kuwait,14355145.35
3455,2023Q3,Asia,Kyrgyzstan,1232632.955
3456,2023Q3,Asia,Laos,2672873.03
3457,2023Q3,Asia,Lebanon,20767838.741
3458,2023Q3,Asia,Malaysia,13892079.504999999
3459,2023Q3,Asia,Maldives,32790508.979999997
3460,2023Q3,Asia,Mongolia,27369355.87
3461,2023Q3,Asia,Myanmar,1088574.545
3462,2023Q3,Asia,Nepal,3021937.483
3463,2023Q3,Asia,North Korea,0.0
3464,2023Q3,Asia,Oman,8030353.768
3465,2023Q3,Asia,Pakistan,616635.796
3466,2023Q3,Asia,Palestine,12323055.091999998
3467,2023Q3,Asia,Philippines,3295195.831
3468,2023Q3,Asia,Qatar,17563601.871999998
3469,2023Q3,Asia,Saudi Arabia,2126274.376
3470,2023Q3,Asia,Singapore,41619496.603
3471,2023Q3,Asia,South Korea,59751239.02
3472,2023Q3,Asia,Sri Lanka,2834193.527
3473,2023Q3,Asia,Syria,238773.212
3474,2023Q3,Asia,Taiwan,0.0
3475,2023Q3,Asia,Tajikistan,164407.404
3476,2023Q3,Asia,Thailand,6102201.606
3477,2023Q3,Asia,Timor,1609109.9510000001
3478,2023Q3,Asia,Turkey,18331467.176
3479,2023Q3,Asia,Turkmenistan,0.0
3480,2023Q3,Asia,United Arab Emirates,10397767.688000001
3481,2023Q3,Asia,Uzbekistan,458740.196
3482,2023Q3,Asia,Vietnam,10889949.587
3483,2023Q3,Asia,Yemen,32612.804000000004
3484,2023Q3,Europe,Albania,10813807.604
3485,2023Q3,Europe,Andorra,55325826.928
3486,2023Q3,Europe,Austria,62584158.096
3487,2023Q3,Europe,Belarus,9591172.132
3488,2023Q3,Europe,Belgium,37939334.021
3489,2023Q3,Europe,Bosnia and Herzegovina,11468284.186
3490,2023Q3,Europe,Bulgaria,17631201.485
3491,2023Q3,Europe,Croatia,29089645.074
3492,2023Q3,Europe,Cyprus,67855014.552
3493,2023Q3,Europe,Czechia,40718359.081
3494,2023Q3,Europe,Denmark,53416313.711
3495,2023Q3,Europe,England,0.0
3496,2023Q3,Europe,Estonia,41754189.098
3497,2023Q3,Europe,Faeroe Islands,60028540.787999995
3498,2023Q3,Europe,Finland,24638847.662
3499,2023Q3,Europe,France,55515341.13200001
3500,2023Q3,Europe,Germany,42416687.558
3501,2023Q3,Europe,Gibraltar,57857208.4
3502,2023Q3,Europe,Greece,47513299.405
3503,2023Q3,Europe,Guernsey,51319174.488
3504,2023Q3,Europe,Hungary,20341947.82
3505,2023Q3,Europe,Iceland,51538343.745
3506,2023Q3,Europe,Ireland,31445165.619
3507,2023Q3,Europe,Isle of Man,41364847.260000005
3508,2023Q3,Europe,Italy,40440554.261
3509,2023Q3,Europe,Jersey,55128091.236
3510,2023Q3,Europe,Kosovo,14143779.728
3511,2023Q3,Europe,Latvia,48514427.88
3512,2023Q3,Europe,Liechtenstein,50207368.837
3513,2023Q3,Europe,Lithuania,44270318.301
3514,2023Q3,Europe,Luxembourg,54457576.497999996
3515,2023Q3,Europe,Malta,20654040.084
3516,2023Q3,Europe,Moldova,17465752.914
3517,2023Q3,Europe,Monaco,42589844.081
3518,2023Q3,Europe,Montenegro,36865609.247999996
3519,2023Q3,Europe,Netherlands,45137089.163
3520,2023Q3,Europe,North Macedonia,15314252.055
3521,2023Q3,Europe,Northern Ireland,0.0
3522,2023Q3,Europe,Norway,25173560.857
3523,2023Q3,Europe,Poland,15047631.057
3524,2023Q3,Europe,Portugal,50205984.472
3525,2023Q3,Europe,Romania,15998772.739
3526,2023Q3,Europe,Russia,14613012.159
3527,2023Q3,Europe,San Marino,66703265.059
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,34087271.905
3530,2023Q3,Europe,Slovakia,30437531.45
3531,2023Q3,Europe,Slovenia,58364511.903000005
3532,2023Q3,Europe,Spain,27044291.648999996
3533,2023Q3,Europe,Sweden,23669445.582
3534,2023Q3,Europe,Switzerland,46410032.023
3535,2023Q3,Europe,Ukraine,12792474.248999998
3536,2023Q3,Europe,United Kingdom,33632660.259
3537,2023Q3,Europe,Vatican,2960396.056
3538,2023Q3,Europe,Wales,0.0
3539,2023Q3,North America,Anguilla,22621905.944000002
3540,2023Q3,North America,Antigua and Barbuda,8933924.868
3541,2023Q3,North America,Aruba,38217379.469000004
3542,2023Q3,North America,Bahamas,8545907.324000001
3543,2023Q3,North America,Barbados,35788259.018
3544,2023Q3,North America,Belize,16095587.043
3545,2023Q3,North America,Bermuda,27023844.756
3546,2023Q3,North America,Bonaire Sint Eustatius and Saba,40544728.676
3547,2023Q3,North America,British Virgin Islands,21449636.148000002
3548,2023Q3,North America,Canada,11247194.357
3549,2023Q3,North America,Cayman Islands,42132417.611999996
3550,2023Q3,North America,Costa Rica,21993401.423
3551,2023Q3,North America,Cuba,9149393.79
3552,2023Q3,North America,Curacao,22080367.027
3553,2023Q3,North America,Dominica,19943635.076
3554,2023Q3,North America,Dominican Republic,5458270.801
3555,2023Q3,North America,El Salvador,2929928.288
3556,2023Q3,North America,Greenland,19494672.028
3557,2023Q3,North America,Grenada,14441020.579999998
3558,2023Q3,North America,Guadeloupe,47244606.636
3559,2023Q3,North America,Guatemala,6544041.105
3560,2023Q3,North America,Haiti,272508.606
3561,2023Q3,North America,Honduras,4181680.229
3562,2023Q3,North America,Jamaica,5074123.002
3563,2023Q3,North America,Martinique,57664968.787999995
3564,2023Q3,North America,Mexico,5524305.576
3565,2023Q3,North America,Montserrat,29249036.98
3566,2023Q3,North America,Nicaragua,211708.891
3567,2023Q3,North America,Panama,21849029.681
3568,2023Q3,North America,Puerto Rico,35435115.876
3569,2023Q3,North America,Saint Barthelemy,46083682.004
3570,2023Q3,North America,Saint Kitts and Nevis,12748117.727
3571,2023Q3,North America,Saint Lucia,15394841.884
3572,2023Q3,North America,Saint Martin (French part),35636409.392000005
3573,2023Q3,North America,Saint Pierre and Miquelon,53558538.668
3574,2023Q3,North America,Saint Vincent and the Grenadines,8528285.199
3575,2023Q3,North America,Sint Maarten (Dutch part),23006245.512
3576,2023Q3,North America,Trinidad and Tobago,11506947.84
3577,2023Q3,North America,Turks and Caicos Islands,13341009.470999999
3578,2023Q3,North America,United States,28130279.72
3579,2023Q3,North America,United States Virgin Islands,23452728.745
3580,2023Q3,Oceania,American Samoa,17331843.330000002
3581,2023Q3,Oceania,Australia,40681582.205
3582,2023Q3,Oceania,Cook Islands,38630108.008
3583,2023Q3,Oceania,Fiji,6832152.944
3584,2023Q3,Oceania,French Polynesia,23615184.204
3585,2023Q3,Oceania,Guam,27766944.342
3586,2023Q3,Oceania,Kiribati,3563789.198
3587,2023Q3,Oceania,Marshall Islands,35633592.187
3588,2023Q3,Oceania,Micronesia (country),21362215.133
3589,2023Q3,Oceania,Nauru,39095106.796000004
3590,2023Q3,Oceania,New Caledonia,25403205.324
3591,2023Q3,Oceania,New Zealand,41986278.106
3592,2023Q3,Oceania,Niue,39920081.961
3593,2023Q3,Oceania,Northern Mariana Islands,26274357.522
3594,2023Q3,Oceania,Palau,31357830.12
3595,2023Q3,Oceania,Papua New Guinea,425086.0
3596,2023Q3,Oceania,Pitcairn,7829787.2360000005
3597,2023Q3,Oceania,Samoa,6940316.578
3598,2023Q3,Oceania,Solomon Islands,2745117.896
3599,2023Q3,Oceania,Tokelau,3533016.341
3600,2023Q3,Oceania,Tonga,14480934.248
3601,2023Q3,Oceania,Tuvalu,23886722.496
3602,2023Q3,Oceania,Vanuatu,3384141.7079999996
3603,2023Q3,Oceania,Wallis and Futuna,28164884.416
3604,2023Q3,South America,Argentina,20314111.756
3605,2023Q3,South America,Bolivia,9082239.836
3606,2023Q3,South America,Brazil,16112419.341
3607,2023Q3,South America,Chile,24819913.751
3608,2023Q3,South America,Colombia,11312370.917
3609,2023Q3,South America,Ecuador,5463364.142
3610,2023Q3,South America,Falkland Islands,46544593.54
3611,2023Q3,South America,French Guiana,29614969.372
3612,2023Q3,South America,Guyana,8348248.554
3613,2023Q3,South America,Paraguay,9983375.588
3614,2023Q3,South America,Peru,12207473.492
3615,2023Q3,South America,Suriname,12293415.048
3616,2023Q3,South America,Uruguay,27928460.823
3617,2023Q3,South America,Venezuela,1796639.1120000002
3618,2023Q4,Africa,Algeria,199851.914
3619,2023Q4,Africa,Angola,98265.114
3620,2023Q4,Africa,Benin,69287.59199999999
3621,2023Q4,Africa,Botswana,4144155.409
3622,2023Q4,Africa,Burkina Faso,32100.882
3623,2023Q4,Africa,Burundi,139188.225
3624,2023Q4,Africa,Cameroon,147878.841
3625,2023Q4,Africa,Cape Verde,3586497.452
3626,2023Q4,Africa,Central African Republic,90893.97899999999
3627,2023Q4,Africa,Chad,14333.319000000001
3628,2023Q4,Africa,Comoros,359229.321
3629,2023Q4,Africa,Congo,139264.356
3630,2023Q4,Africa,Cote d'Ivoire,103519.086
3631,2023Q4,Africa,Democratic Republic of Congo,33056.925
3632,2023Q4,Africa,Djibouti,461943.636
3633,2023Q4,Africa,Egypt,153425.943
3634,2023Q4,Africa,Equatorial Guinea,337503.50700000004
3635,2023Q4,Africa,Eritrea,91268.52900000001
3636,2023Q4,Africa,Eswatini,2061290.027
3637,2023Q4,Africa,Ethiopia,134016.762
3638,2023Q4,Africa,Gabon,676742.583
3639,2023Q4,Africa,Gambia,153975.88799999998
3640,2023Q4,Africa,Ghana,169212.91199999998
3641,2023Q4,Africa,Guinea,91820.982
3642,2023Q4,Africa,Guinea-Bissau,150676.77899999998
3643,2023Q4,Africa,Kenya,210150.794
3644,2023Q4,Africa,Lesotho,512869.566
3645,2023Q4,Africa,Liberia,49350.411
3646,2023Q4,Africa,Libya,2457285.93
3647,2023Q4,Africa,Madagascar,76172.046
3648,2023Q4,Africa,Malawi,143910.42599999998
3649,2023Q4,Africa,Mali,48430.623999999996
3650,2023Q4,Africa,Mauritania,444347.373
3651,2023Q4,Africa,Mauritius,7871429.141000001
3652,2023Q4,Africa,Mayotte,4252792.731
3653,2023Q4,Africa,Morocco,1125084.876
3654,2023Q4,Africa,Mozambique,233869.888
3655,2023Q4,Africa,Namibia,2212677.3989999997
3656,2023Q4,Africa,Niger,11980.881000000001
3657,2023Q4,Africa,Nigeria,40339.398
3658,2023Q4,Africa,Reunion,16756258.827
3659,2023Q4,Africa,Rwanda,319046.013
3660,2023Q4,Africa,Saint Helena,13234215.885
3661,2023Q4,Africa,Sao Tome and Principe,957769.149
3662,2023Q4,Africa,Senegal,169649.403
3663,2023Q4,Africa,Seychelles,15689746.578
3664,2023Q4,Africa,Sierra Leone,29779.959
3665,2023Q4,Africa,Somalia,51258.504
3666,2023Q4,Africa,South Africa,2243861.631
3667,2023Q4,Africa,South Sudan,55542.432
3668,2023Q4,Africa,Sudan,45051.831000000006
3669,2023Q4,Africa,Tanzania,21704.166
3670,2023Q4,Africa,Togo,147398.833
3671,2023Q4,Africa,Tunisia,3080329.857
3672,2023Q4,Africa,Uganda,120037.845
3673,2023Q4,Africa,Zambia,575814.822
3674,2023Q4,Africa,Zimbabwe,537454.071
3675,2023Q4,Asia,Afghanistan,182040.612
3676,2023Q4,Asia,Armenia,5344037.629000001
3677,2023Q4,Asia,Azerbaijan,2656016.501
3678,2023Q4,Asia,Bahrain,15614511.792
3679,2023Q4,Asia,Bangladesh,394383.182
3680,2023Q4,Asia,Bhutan,2644236.0450000004
3681,2023Q4,Asia,Brunei,22937991.369
3682,2023Q4,Asia,Cambodia,273443.922
3683,2023Q4,Asia,China,2298520.6550000003
3684,2023Q4,Asia,Georgia,16351026.120000001
3685,2023Q4,Asia,India,1047862.468
3686,2023Q4,Asia,Indonesia,816123.627
3687,2023Q4,Asia,Iran,2839643.8540000003
3688,2023Q4,Asia,Iraq,1828540.956
3689,2023Q4,Asia,Israel,16905601.962
3690,2023Q4,Asia,Japan,8999617.704
3691,2023Q4,Asia,Jordan,5108234.933999999
3692,2023Q4,Asia,Kazakhstan,2556670.0829999996
3693,2023Q4,Asia,Kuwait,5151628.313
3694,2023Q4,Asia,Kyrgyzstan,442475.447
3695,2023Q4,Asia,Laos,959304.346
3696,2023Q4,Asia,Lebanon,7453322.415
3697,2023Q4,Asia,Malaysia,4989402.162
3698,2023Q4,Asia,Maldives,11761980.78
3699,2023Q4,Asia,Mongolia,9819287.049
3700,2023Q4,Asia,Myanmar,390621.571
3701,2023Q4,Asia,Nepal,1084005.682
3702,2023Q4,Asia,North Korea,0.0
3703,2023Q4,Asia,Oman,2880452.982
3704,2023Q4,Asia,Pakistan,221184.579
3705,2023Q4,Asia,Palestine,4420226.283
3706,2023Q4,Asia,Philippines,1175578.323
3707,2023Q4,Asia,Qatar,6299987.628
3708,2023Q4,Asia,Saudi Arabia,762685.374
3709,2023Q4,Asia,Singapore,15396802.949000001
3710,2023Q4,Asia,South Korea,22017833.046
3711,2023Q4,Asia,Sri Lanka,1016647.01
3712,2023Q4,Asia,Syria,85646.913
3713,2023Q4,Asia,Tajikistan,58972.221
3714,2023Q4,Asia,Thailand,2189855.942
3715,2023Q4,Asia,Timor,577187.16
3716,2023Q4,Asia,Turkey,6575417.574
3717,2023Q4,Asia,Turkmenistan,0.0
3718,2023Q4,Asia,United Arab Emirates,3729634.0620000004
3719,2023Q4,Asia,Uzbekistan,166298.074
3720,2023Q4,Asia,Vietnam,3906729.185
3721,2023Q4,Asia,Yemen,11698.071
3722,2023Q4,Europe,Albania,3878865.771
3723,2023Q4,Europe,Andorra,19845133.572
3724,2023Q4,Europe,Austria,22448665.404
3725,2023Q4,Europe,Belarus,3440311.743
3726,2023Q4,Europe,Belgium,13638342.333
3727,2023Q4,Europe,Bosnia and Herzegovina,4115157.431
3728,2023Q4,Europe,Bulgaria,6356705.693
3729,2023Q4,Europe,Croatia,10446841.362
3730,2023Q4,Europe,Cyprus,24339298.698000003
3731,2023Q4,Europe,Czechia,14651075.998
3732,2023Q4,Europe,Denmark,19169771.511
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,14991573.552
3735,2023Q4,Europe,Faeroe Islands,21531976.586999997
3736,2023Q4,Europe,Finland,8866920.973000001
3737,2023Q4,Europe,France,19913111.493
3738,2023Q4,Europe,Germany,15214686.135
3739,2023Q4,Europe,Gibraltar,20753129.099999998
3740,2023Q4,Europe,Greece,17269992.825
3741,2023Q4,Europe,Guernsey,18407964.762
3742,2023Q4,Europe,Hungary,7309522.025
3743,2023Q4,Europe,Iceland,18518239.325
3744,2023Q4,Europe,Ireland,11318401.078
3745,2023Q4,Europe,Isle of Man,14837390.865
3746,2023Q4,Europe,Italy,14635883.528
3747,2023Q4,Europe,Jersey,19774206.639000002
3748,2023Q4,Europe,Kosovo,5078493.257
3749,2023Q4,Europe,Latvia,17411209.233
3750,2023Q4,Europe,Liechtenstein,18029043.324
3751,2023Q4,Europe,Lithuania,16011371.76
3752,2023Q4,Europe,Luxembourg,19630093.226
3753,2023Q4,Europe,Malta,7462057.453
3754,2023Q4,Europe,Moldova,6305011.946
3755,2023Q4,Europe,Monaco,15426762.768
3756,2023Q4,Europe,Montenegro,13223533.751999998
3757,2023Q4,Europe,Netherlands,16195254.444
3758,2023Q4,Europe,North Macedonia,5509472.168
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,9044617.316
3761,2023Q4,Europe,Poland,5403766.9120000005
3762,2023Q4,Europe,Portugal,18084809.961
3763,2023Q4,Europe,Romania,5842296.744
3764,2023Q4,Europe,Russia,5261267.009
3765,2023Q4,Europe,San Marino,24206737.912
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,12303529.904000001
3768,2023Q4,Europe,Slovakia,10922353.953
3769,2023Q4,Europe,Slovenia,20958888.933
3770,2023Q4,Europe,Spain,9700683.135
3771,2023Q4,Europe,Sweden,8506089.524
3772,2023Q4,Europe,Switzerland,16675386.487
3773,2023Q4,Europe,Ukraine,4588613.006999999
3774,2023Q4,Europe,United Kingdom,12114349.826
3775,2023Q4,Europe,Vatican,1061881.1940000001
3776,2023Q4,North America,Anguilla,8114379.306
3777,2023Q4,North America,Antigua and Barbuda,3204560.007
3778,2023Q4,North America,Aruba,13708488.717
3779,2023Q4,North America,Bahamas,3065379.801
3780,2023Q4,North America,Barbados,12898422.143000001
3781,2023Q4,North America,Belize,5786002.431
3782,2023Q4,North America,Bermuda,9693335.619
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,14543323.971
3784,2023Q4,North America,British Virgin Islands,7693891.227
3785,2023Q4,North America,Canada,4047237.558
3786,2023Q4,North America,Cayman Islands,15112715.013
3787,2023Q4,North America,Costa Rica,7891230.665999999
3788,2023Q4,North America,Cuba,3281996.883
3789,2023Q4,North America,Curacao,7920255.486
3790,2023Q4,North America,Dominica,7165301.402
3791,2023Q4,North America,Dominican Republic,1960441.008
3792,2023Q4,North America,El Salvador,1051020.981
3793,2023Q4,North America,Greenland,6992654.097
3794,2023Q4,North America,Grenada,5179931.295
3795,2023Q4,North America,Guadeloupe,16946434.989
3796,2023Q4,North America,Guatemala,2350678.77
3797,2023Q4,North America,Haiti,98017.5
3798,2023Q4,North America,Honduras,1501167.756
3799,2023Q4,North America,Jamaica,1826021.03
3800,2023Q4,North America,Martinique,20684173.586999997
3801,2023Q4,North America,Mexico,1990985.095
3802,2023Q4,North America,Montserrat,10491502.395
3803,2023Q4,North America,Nicaragua,76249.548
3804,2023Q4,North America,Panama,7842456.596
3805,2023Q4,North America,Puerto Rico,12710421.999
3806,2023Q4,North America,Saint Barthelemy,16530016.371
3807,2023Q4,North America,Saint Kitts and Nevis,4572701.925
3808,2023Q4,North America,Saint Lucia,5531249.9969999995
3809,2023Q4,North America,Saint Martin (French part),12782625.108000001
3810,2023Q4,North America,Saint Pierre and Miquelon,19211214.957
3811,2023Q4,North America,Saint Vincent and the Grenadines,3061322.253
3812,2023Q4,North America,Sint Maarten (Dutch part),8252240.238
3813,2023Q4,North America,Trinidad and Tobago,4127492.16
3814,2023Q4,North America,Turks and Caicos Islands,4803087.961
3815,2023Q4,North America,United States,10090209.03
3816,2023Q4,North America,United States Virgin Islands,8422249.935
3817,2023Q4,Oceania,American Samoa,6227497.452
3818,2023Q4,Oceania,Australia,14651198.875
3819,2023Q4,Oceania,Cook Islands,13883161.094999999
3820,2023Q4,Oceania,Fiji,2450663.5560000003
3821,2023Q4,Oceania,French Polynesia,8473087.77
3822,2023Q4,Oceania,Guam,9997502.655
3823,2023Q4,Oceania,Kiribati,1278640.935
3824,2023Q4,Oceania,Marshall Islands,12803765.043
3825,2023Q4,Oceania,Micronesia (country),7672677.738
3826,2023Q4,Oceania,Nauru,14023244.829
3827,2023Q4,Oceania,New Caledonia,9112019.301
3828,2023Q4,Oceania,New Zealand,15228761.402999999
3829,2023Q4,Oceania,Niue,14995389.354
3830,2023Q4,Oceania,Northern Mariana Islands,9523580.895
3831,2023Q4,Oceania,Palau,11393828.794
3832,2023Q4,Oceania,Papua New Guinea,152476.5
3833,2023Q4,Oceania,Pitcairn,2808510.639
3834,2023Q4,Oceania,Samoa,2489653.32
3835,2023Q4,Oceania,Solomon Islands,1176545.5659999999
3836,2023Q4,Oceania,Tokelau,1394611.713
3837,2023Q4,Oceania,Tonga,5201502.79
3838,2023Q4,Oceania,Tuvalu,8568063.504
3839,2023Q4,Oceania,Vanuatu,1213876.917
3840,2023Q4,Oceania,Wallis and Futuna,10102621.584
3841,2023Q4,South America,Argentina,7290675.579
3842,2023Q4,South America,Bolivia,3264626.22
3843,2023Q4,South America,Brazil,5781419.622
3844,2023Q4,South America,Chile,8903045.16
3845,2023Q4,South America,Colombia,4060504.268
3846,2023Q4,South America,Ecuador,1959979.065
3847,2023Q4,South America,Falkland Islands,16695343.334999999
3848,2023Q4,South America,French Guiana,10622760.753
3849,2023Q4,South America,Guyana,2994587.805
3850,2023Q4,South America,Paraguay,3581592.722
3851,2023Q4,South America,Peru,4383051.217
3852,2023Q4,South America,Suriname,4409710.602
3853,2023Q4,South America,Uruguay,10030481.224
3854,2023Q4,South America,Venezuela,644446.638
