,date,continent,location,total_deaths_per_million
3526,2023Q3,Europe,Russia,254223.37900000002
3527,2023Q3,Europe,San Marino,342534.88
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,241756.956
3530,2023Q3,Europe,Slovakia,345065.96400000004
3531,2023Q3,Europe,Slovenia,409500.621
3532,2023Q3,Europe,Spain,235716.924
3533,2023Q3,Europe,Sweden,215358.78
3534,2023Q3,Europe,Switzerland,147867.664
3535,2023Q3,Europe,Ukraine,254710.32
3536,2023Q3,Europe,United Kingdom,312743.334
3537,2023Q3,Europe,Vatican,0.0
3538,2023Q3,Europe,Wales,0.0
3539,2023Q3,North America,Anguilla,69534.51999999999
3540,2023Q3,North America,Antigua and Barbuda,143241.056
3541,2023Q3,North America,Aruba,252322.49300000002
3542,2023Q3,North America,Bahamas,189390.464
3543,2023Q3,North America,Barbados,201359.15
3544,2023Q3,North America,Belize,156176.532
3545,2023Q3,North America,Bermuda,236422.796
3546,2023Q3,North America,Bonaire Sint Eustatius and Saba,139435.19999999998
3547,2023Q3,North America,British Virgin Islands,187922.88
3548,2023Q3,North America,Canada,127209.717
3549,2023Q3,North America,Cayman Islands,49532.89199999999
3550,2023Q3,North America,Costa Rica,167290.40300000002
3551,2023Q3,North America,Cuba,69991.668
3552,2023Q3,North America,Curacao,146762.395
3553,2023Q3,North America,Dominica,93570.44
3554,2023Q3,North America,Dominican Republic,35919.008
3555,2023Q3,North America,El Salvador,61416.624
3556,2023Q3,North America,Greenland,34198.332
3557,2023Q3,North America,Grenada,174527.128
3558,2023Q3,North America,Guadeloupe,237344.636
3559,2023Q3,North America,Guatemala,104296.114
3560,2023Q3,North America,Haiti,6829.527999999999
3561,2023Q3,North America,Honduras,98102.82200000001
3562,2023Q3,North America,Jamaica,117033.715
3563,2023Q3,North America,Martinique,276366.528
3564,2023Q3,North America,Mexico,241329.011
3565,2023Q3,North America,Montserrat,166779.992
3566,2023Q3,North America,Nicaragua,3243.9199999999996
3567,2023Q3,North America,Panama,180517.003
3568,2023Q3,North America,Puerto Rico,167966.424
3569,2023Q3,North America,Saint Barthelemy,41841.047999999995
3570,2023Q3,North America,Saint Kitts and Nevis,88756.54
3571,2023Q3,North America,Saint Lucia,209343.308
3572,2023Q3,North America,Saint Martin (French part),133014.796
3573,2023Q3,North America,Saint Pierre and Miquelon,31265.924
3574,2023Q3,North America,Saint Vincent and the Grenadines,109735.576
3575,2023Q3,North America,Sint Maarten (Dutch part),191527.9
3576,2023Q3,North America,Trinidad and Tobago,263793.992
3577,2023Q3,North America,Turks and Caicos Islands,78095.584
3578,2023Q3,North America,United States,307366.299
3579,2023Q3,North America,United States Virgin Islands,122065.944
3580,2023Q3,Oceania,American Samoa,70617.452
3581,2023Q3,Oceania,Australia,80627.084
3582,2023Q3,Oceania,Cook Islands,10803.192000000001
3583,2023Q3,Oceania,Fiji,87570.10800000001
3584,2023Q3,Oceania,French Polynesia,194938.15600000002
3585,2023Q3,Oceania,Guam,222484.201
3586,2023Q3,Oceania,Kiribati,16824.5
3587,2023Q3,Oceania,Marshall Islands,37602.516
3588,2023Q3,Oceania,Micronesia (country),52374.404
3589,2023Q3,Oceania,Nauru,7249.232000000001
3590,2023Q3,Oceania,New Caledonia,99627.90400000001
3591,2023Q3,Oceania,New Zealand,57487.257
3592,2023Q3,Oceania,Niue,0.0
3593,2023Q3,Oceania,Northern Mariana Islands,76088.232
3594,2023Q3,Oceania,Palau,45786.376
3595,2023Q3,Oceania,Papua New Guinea,6077.336
3596,2023Q3,Oceania,Pitcairn,0.0
3597,2023Q3,Oceania,Samoa,12824.34
3598,2023Q3,Oceania,Solomon Islands,19434.724000000002
3599,2023Q3,Oceania,Tokelau,0.0
3600,2023Q3,Oceania,Tonga,10330.588
3601,2023Q3,Oceania,Tuvalu,8116.423999999999
3602,2023Q3,Oceania,Vanuatu,3941.924
3603,2023Q3,Oceania,Wallis and Futuna,63470.156
3604,2023Q3,South America,Argentina,263751.672
3605,2023Q3,South America,Bolivia,168577.293
3606,2023Q3,South America,Brazil,301029.691
3607,2023Q3,South America,Chile,289095.743
3608,2023Q3,South America,Colombia,253474.247
3609,2023Q3,South America,Ecuador,184201.236
3610,2023Q3,South America,Falkland Islands,0.0
3611,2023Q3,South America,French Guiana,124753.748
3612,2023Q3,South America,Guyana,147771.74000000002
3613,2023Q3,South America,Paraguay,270917.579
3614,2023Q3,South America,Peru,598448.621
3615,2023Q3,South America,Suriname,209563.728
3616,2023Q3,South America,Uruguay,205197.14
3617,2023Q3,South America,Venezuela,19035.996
3618,2023Q4,Africa,Algeria,5056.953
3619,2023Q4,Africa,Angola,1795.167
3620,2023Q4,Africa,Benin,402.831
3621,2023Q4,Africa,Botswana,35129.061
3622,2023Q4,Africa,Burkina Faso,576.345
3623,2023Q4,Africa,Burundi,38.412
3624,2023Q4,Africa,Cameroon,2333.6279999999997
3625,2023Q4,Africa,Cape Verde,23143.758
3626,2023Q4,Africa,Central African Republic,668.3820000000001
3627,2023Q4,Africa,Chad,361.218
3628,2023Q4,Africa,Comoros,6309.864
3629,2023Q4,Africa,Congo,2150.082
3630,2023Q4,Africa,Cote d'Ivoire,978.483
3631,2023Q4,Africa,Democratic Republic of Congo,489.291
3632,2023Q4,Africa,Djibouti,5564.526000000001
3633,2023Q4,Africa,Egypt,7382.562
3634,2023Q4,Africa,Equatorial Guinea,3605.547
3635,2023Q4,Africa,Eritrea,922.6139999999999
3636,2023Q4,Africa,Eswatini,39187.632
3637,2023Q4,Africa,Ethiopia,2025.8039999999999
3638,2023Q4,Africa,Gabon,4240.698
3639,2023Q4,Africa,Gambia,4536.609
3640,2023Q4,Africa,Ghana,1441.209
3641,2023Q4,Africa,Guinea,1114.344
3642,2023Q4,Africa,Guinea-Bissau,2774.046
3643,2023Q4,Africa,Kenya,3474.834
3644,2023Q4,Africa,Lesotho,10146.906
3645,2023Q4,Africa,Liberia,1829.652
3646,2023Q4,Africa,Libya,31181.766000000003
3647,2023Q4,Africa,Madagascar,1588.059
3648,2023Q4,Africa,Malawi,4343.856
3649,2023Q4,Africa,Mali,1085.205
3650,2023Q4,Africa,Mauritania,6946.797
3651,2023Q4,Africa,Mauritius,26766.135000000002
3652,2023Q4,Africa,Mayotte,18922.893
3653,2023Q4,Africa,Morocco,14357.442000000001
3654,2023Q4,Africa,Mozambique,2251.0950000000003
3655,2023Q4,Africa,Namibia,52706.94
3656,2023Q4,Africa,Niger,396.627
3657,2023Q4,Africa,Nigeria,476.421
3658,2023Q4,Africa,Reunion,31202.325
3659,2023Q4,Africa,Rwanda,3516.381
3660,2023Q4,Africa,Saint Helena,0.0
3661,2023Q4,Africa,Sao Tome and Principe,11609.862000000001
3662,2023Q4,Africa,Senegal,3756.126
3663,2023Q4,Africa,Seychelles,52979.883
3664,2023Q4,Africa,Sierra Leone,479.325
3665,2023Q4,Africa,Somalia,2552.2200000000003
3666,2023Q4,Africa,South Africa,56527.21799999999
3667,2023Q4,Africa,South Sudan,417.28499999999997
3668,2023Q4,Africa,Sudan,3552.4500000000003
3669,2023Q4,Africa,Tanzania,426.228
3670,2023Q4,Africa,Togo,1081.509
3671,2023Q4,Africa,Tunisia,78581.25
3672,2023Q4,Africa,Uganda,2536.644
3673,2023Q4,Africa,Zambia,6707.910000000001
3674,2023Q4,Africa,Zimbabwe,11564.266
3675,2023Q4,Asia,Afghanistan,6380.0109999999995
3676,2023Q4,Asia,Armenia,103966.883
3677,2023Q4,Asia,Azerbaijan,32954.759
3678,2023Q4,Asia,Bahrain,34429.229999999996
3679,2023Q4,Asia,Bangladesh,5682.336
3680,2023Q4,Asia,Bhutan,885.6869999999999
3681,2023Q4,Asia,Brunei,11979.891
3682,2023Q4,Asia,Cambodia,6014.382
3683,2023Q4,Asia,China,2817.6859999999997
3684,2023Q4,Asia,Georgia,150987.672
3685,2023Q4,Asia,India,12400.395
3686,2023Q4,Asia,Indonesia,19394.793
3687,2023Q4,Asia,Iran,54588.494
3688,2023Q4,Asia,Iraq,18819.042
3689,2023Q4,Asia,Israel,44343.42
3690,2023Q4,Asia,Japan,19885.998
3691,2023Q4,Asia,Jordan,41292.867
3692,2023Q4,Asia,Kazakhstan,32445.402
3693,2023Q4,Asia,Kuwait,19867.022999999997
3694,2023Q4,Asia,Kyrgyzstan,5096.3550000000005
3695,2023Q4,Asia,Laos,2940.828
3696,2023Q4,Asia,Lebanon,65804.706
3697,2023Q4,Asia,Malaysia,36171.278
3698,2023Q4,Asia,Maldives,19908.438
3699,2023Q4,Asia,Mongolia,22178.838
3700,2023Q4,Asia,Myanmar,11873.565
3701,2023Q4,Asia,Nepal,12996.885
3702,2023Q4,Asia,North Korea,0.0
3703,2023Q4,Asia,Oman,33372.801
3704,2023Q4,Asia,Pakistan,4289.835
3705,2023Q4,Asia,Palestine,35878.326
3706,2023Q4,Asia,Philippines,19049.382
3707,2023Q4,Asia,Qatar,8448.561
3708,2023Q4,Asia,Saudi Arabia,8742.887999999999
3709,2023Q4,Asia,Singapore,10958.97
3710,2023Q4,Asia,South Korea,22885.335
3711,2023Q4,Asia,Sri Lanka,25518.185
3712,2023Q4,Asia,Syria,4717.647
3713,2023Q4,Asia,Tajikistan,414.447
3714,2023Q4,Asia,Thailand,15870.739
3715,2023Q4,Asia,Timor,3395.2050000000004
3716,2023Q4,Asia,Turkey,39217.002
3717,2023Q4,Asia,Turkmenistan,0.0
3718,2023Q4,Asia,United Arab Emirates,8210.565
3719,2023Q4,Asia,Uzbekistan,968.253
3720,2023Q4,Asia,Vietnam,14521.287
3721,2023Q4,Asia,Yemen,2114.376
3722,2023Q4,Europe,Albania,41843.307
3723,2023Q4,Europe,Andorra,65716.46399999999
3724,2023Q4,Europe,Austria,83182.77
3725,2023Q4,Europe,Belarus,24635.028
3726,2023Q4,Europe,Belgium,97219.848
3727,2023Q4,Europe,Bosnia and Herzegovina,166953.766
3728,2023Q4,Europe,Bulgaria,187059.331
3729,2023Q4,Europe,Croatia,150553.521
3730,2023Q4,Europe,Cyprus,50236.229999999996
3731,2023Q4,Europe,Czechia,134866.433
3732,2023Q4,Europe,Denmark,49503.432
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,72218.223
3735,2023Q4,Europe,Faeroe Islands,17395.554
3736,2023Q4,Europe,Finland,61224.435
3737,2023Q4,Europe,France,85777.428
3738,2023Q4,Europe,Germany,69261.357
3739,2023Q4,Europe,Gibraltar,114116.97
3740,2023Q4,Europe,Greece,119845.49
3741,2023Q4,Europe,Guernsey,34912.911
3742,2023Q4,Europe,Hungary,161622.653
3743,2023Q4,Europe,Iceland,16460.037
3744,2023Q4,Europe,Ireland,60931.4
3745,2023Q4,Europe,Isle of Man,45283.557
3746,2023Q4,Europe,Italy,107401.332
3747,2023Q4,Europe,Jersey,47952.993
3748,2023Q4,Europe,Kosovo,59469.234
3749,2023Q4,Europe,Latvia,131739.366
3750,2023Q4,Europe,Liechtenstein,72951.351
3751,2023Q4,Europe,Lithuania,116669.179
3752,2023Q4,Europe,Luxembourg,50957.313
3753,2023Q4,Europe,Malta,54626.625
3754,2023Q4,Europe,Moldova,122321.382
3755,2023Q4,Europe,Monaco,60590.277
3756,2023Q4,Europe,Montenegro,139665.93300000002
3757,2023Q4,Europe,Netherlands,43187.034
3758,2023Q4,Europe,North Macedonia,156808.873
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,34797.705
3761,2023Q4,Europe,Poland,99071.576
3762,2023Q4,Europe,Portugal,88679.75
3763,2023Q4,Europe,Romania,114862.442
3764,2023Q4,Europe,Russia,91245.024
3765,2023Q4,Europe,San Marino,123419.406
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,86717.16900000001
3768,2023Q4,Europe,Slovakia,123773.66100000001
3769,2023Q4,Europe,Slovenia,147351.487
3770,2023Q4,Europe,Spain,84550.719
3771,2023Q4,Europe,Sweden,78015.14
3772,2023Q4,Europe,Switzerland,53131.466
3773,2023Q4,Europe,Ukraine,91363.602
3774,2023Q4,Europe,United Kingdom,112905.672
3775,2023Q4,Europe,Vatican,0.0
3776,2023Q4,North America,Anguilla,24941.73
3777,2023Q4,North America,Antigua and Barbuda,51379.944
3778,2023Q4,North America,Aruba,90513.72
3779,2023Q4,North America,Bahamas,67933.53600000001
3780,2023Q4,North America,Barbados,72644.385
3781,2023Q4,North America,Belize,56019.84299999999
3782,2023Q4,North America,Bermuda,84803.829
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,50014.799999999996
3784,2023Q4,North America,British Virgin Islands,67407.12000000001
3785,2023Q4,North America,Canada,45737.354
3786,2023Q4,North America,Cayman Islands,17767.233
3787,2023Q4,North America,Costa Rica,60052.872
3788,2023Q4,North America,Cuba,25105.707
3789,2023Q4,North America,Curacao,52648.662
3790,2023Q4,North America,Dominica,33563.310000000005
3791,2023Q4,North America,Dominican Republic,12883.991999999998
3792,2023Q4,North America,El Salvador,22029.876
3793,2023Q4,North America,Greenland,12266.793
3794,2023Q4,North America,Grenada,62602.122
3795,2023Q4,North America,Guadeloupe,85134.489
3796,2023Q4,North America,Guatemala,37422.0
3797,2023Q4,North America,Haiti,2449.7219999999998
3798,2023Q4,North America,Honduras,35195.622
3799,2023Q4,North America,Jamaica,42134.4
3800,2023Q4,North America,Martinique,99131.472
3801,2023Q4,North America,Mexico,86632.881
3802,2023Q4,North America,Montserrat,59823.258
3803,2023Q4,North America,Nicaragua,1163.58
3804,2023Q4,North America,Panama,64798.159
3805,2023Q4,North America,Puerto Rico,60248.826
3806,2023Q4,North America,Saint Barthelemy,15008.202
3807,2023Q4,North America,Saint Kitts and Nevis,31836.585
3808,2023Q4,North America,Saint Lucia,75220.167
3809,2023Q4,North America,Saint Martin (French part),47711.829000000005
3810,2023Q4,North America,Saint Pierre and Miquelon,11214.951
3811,2023Q4,North America,Saint Vincent and the Grenadines,39361.674
3812,2023Q4,North America,Sint Maarten (Dutch part),68700.22499999999
3813,2023Q4,North America,Trinidad and Tobago,94621.758
3814,2023Q4,North America,Turks and Caicos Islands,28867.608
3815,2023Q4,North America,United States,111020.448
3816,2023Q4,North America,United States Virgin Islands,43788.129
3817,2023Q4,Oceania,American Samoa,25330.173
3818,2023Q4,Oceania,Australia,29335.289
3819,2023Q4,Oceania,Cook Islands,3875.058
3820,2023Q4,Oceania,Fiji,31411.017
3821,2023Q4,Oceania,French Polynesia,69923.469
3822,2023Q4,Oceania,Guam,80077.76800000001
3823,2023Q4,Oceania,Kiribati,6034.875
3824,2023Q4,Oceania,Marshall Islands,13487.859
3825,2023Q4,Oceania,Micronesia (country),18786.471
3826,2023Q4,Oceania,Nauru,2600.268
3827,2023Q4,Oceania,New Caledonia,35736.096
3828,2023Q4,Oceania,New Zealand,21583.952
3829,2023Q4,Oceania,Niue,0.0
3830,2023Q4,Oceania,Northern Mariana Islands,27292.518
3831,2023Q4,Oceania,Palau,16423.374
3832,2023Q4,Oceania,Papua New Guinea,2179.914
3833,2023Q4,Oceania,Pitcairn,0.0
3834,2023Q4,Oceania,Samoa,4600.035000000001
3835,2023Q4,Oceania,Solomon Islands,9067.047
3836,2023Q4,Oceania,Tokelau,0.0
3837,2023Q4,Oceania,Tonga,3705.5370000000003
3838,2023Q4,Oceania,Tuvalu,2911.326
3839,2023Q4,Oceania,Vanuatu,1413.951
3840,2023Q4,Oceania,Wallis and Futuna,22766.469
3841,2023Q4,South America,Argentina,94606.578
3842,2023Q4,South America,Bolivia,60481.443
3843,2023Q4,South America,Brazil,107999.496
3844,2023Q4,South America,Chile,103710.12
3845,2023Q4,South America,Colombia,90933.48
3846,2023Q4,South America,Ecuador,66075.141
3847,2023Q4,South America,Falkland Islands,0.0
3848,2023Q4,South America,French Guiana,44748.627
3849,2023Q4,South America,Guyana,53005.524000000005
3850,2023Q4,South America,Paraguay,97268.672
3851,2023Q4,South America,Peru,214891.767
3852,2023Q4,South America,Suriname,75178.884
3853,2023Q4,South America,Uruguay,73610.889
3854,2023Q4,South America,Venezuela,6828.129000000001
